Wavenumber, 11301_2-16.SPA, 11302_2-16.SPA, 11303_2-16.SPA, 113121_2-22.SPA, 113122_2-22.SPA, 113123_2-22.SPA, 113151_2-22.SPA, 113152_2-22.SPA, 113153_2-22.SPA, 113181_2-22.SPA, 113182_2-22.SPA, 113183_2-22.SPA, 113241_2-22.SPA, 113242_2-22.SPA, 113243_2-22.SPA, 113301_2-22.SPA, 113302_2-22.SPA, 113303_2-22.SPA, 11331_2-16.SPA, 11332_2-16.SPA, 11333_2-16.SPA, 113361_2-22.SPA, 113362_2-22.SPA, 113363_2-22.SPA, 11361_2-16.SPA, 11362_2-16.SPA, 11363_2-16.SPA, 11391_2-22.SPA, 11392_2-22.SPA, 11393_2-22.SPA
1780.17, 97.0383, 97.2568, 96.8042, 97.8235, 98.4451, 98.1785, 98.2205, 98.336, 98.5514, 98.5678, 98.0061, 98.1738, 98.4516, 98.68, 98.6596, 98.2057, 98.3021, 98.5563, 97.4042, 97.2836, 97.6537, 98.25, 98.3355, 98.6795, 98.7802, 97.9442, 97.8602, 98.3038, 99.561, 97.7383
1780.11, 97.0418, 97.2487, 96.7645, 97.8135, 98.438, 98.1619, 98.2252, 98.3314, 98.5335, 98.546, 98.0086, 98.1727, 98.4472, 98.6774, 98.6614, 98.2145, 98.3027, 98.535, 97.3982, 97.2602, 97.6132, 98.2353, 98.3274, 98.6775, 98.7698, 97.9525, 97.8579, 98.3082, 99.5502, 97.72
1780.05, 97.049, 97.2414, 96.7333, 97.8111, 98.4315, 98.1501, 98.2342, 98.3286, 98.5132, 98.5183, 98.0189, 98.1767, 98.4388, 98.6738, 98.6645, 98.2309, 98.3184, 98.518, 97.3906, 97.2407, 97.576, 98.2099, 98.3233, 98.6707, 98.7652, 97.9497, 97.8565, 98.3129, 99.543, 97.7029
1779.99, 97.0555, 97.2347, 96.7118, 97.8169, 98.4256, 98.1421, 98.2477, 98.3263, 98.4927, 98.4861, 98.036, 98.1832, 98.4258, 98.669, 98.6691, 98.255, 98.3472, 98.5077, 97.3822, 97.2276, 97.5466, 98.1762, 98.3229, 98.6592, 98.7653, 97.934, 97.8544, 98.3174, 99.5401, 97.688
1779.93, 97.0575, 97.228, 96.699, 97.8296, 98.4204, 98.1367, 98.2648, 98.3238, 98.4739, 98.4508, 98.0576, 98.1882, 98.408, 98.6631, 98.6745, 98.2855, 98.3849, 98.5058, 97.3732, 97.2216, 97.528, 98.1381, 98.3254, 98.6442, 98.7685, 97.9058, 97.8503, 98.3213, 99.5411, 97.6762
1779.87, 97.0528, 97.2201, 96.6933, 97.8471, 98.4169, 98.1336, 98.2841, 98.3217, 98.4582, 98.4142, 98.0808, 98.1876, 98.3859, 98.6557, 98.6795, 98.3197, 98.4265, 98.5124, 97.3638, 97.2216, 97.5211, 98.1007, 98.3297, 98.6276, 98.773, 97.8677, 97.8432, 98.3242, 99.5446, 97.6682
1779.81, 97.0409, 97.2097, 96.6924, 97.8663, 98.4167, 98.133, 98.3041, 98.3214, 98.4462, 98.378, 98.1025, 98.1791, 98.361, 98.647, 98.6822, 98.3537, 98.467, 98.5263, 97.3537, 97.2245, 97.5247, 98.069, 98.3346, 98.6113, 98.7775, 97.8246, 97.8328, 98.3259, 99.5482, 97.6644
1779.75, 97.0228, 97.1959, 96.6947, 97.8849, 98.4222, 98.1355, 98.3234, 98.3247, 98.4376, 98.3438, 98.1205, 98.1627, 98.3358, 98.637, 98.6807, 98.3829, 98.5027, 98.5453, 97.3429, 97.2261, 97.5357, 98.0471, 98.3395, 98.5969, 98.7807, 97.7819, 97.8191, 98.3261, 99.5491, 97.6654
1779.69, 97.0013, 97.1783, 96.6994, 97.901, 98.4352, 98.1419, 98.3412, 98.3334, 98.4323, 98.3135, 98.1342, 98.1413, 98.313, 98.6258, 98.6729, 98.4036, 98.5309, 98.5665, 97.3318, 97.223, 97.55, 98.0373, 98.3439, 98.585, 98.7817, 97.7447, 97.8028, 98.3246, 99.545, 97.6717
1779.63, 96.9796, 97.158, 96.7062, 97.9142, 98.4564, 98.1522, 98.3576, 98.3485, 98.43, 98.2886, 98.1442, 98.1199, 98.2946, 98.6137, 98.658, 98.4132, 98.5498, 98.5869, 97.3203, 97.2128, 97.5632, 98.0399, 98.3474, 98.5748, 98.7798, 97.7166, 97.7845, 98.3214, 99.5343, 97.6833
1779.57, 96.9616, 97.1367, 96.7149, 97.9252, 98.4845, 98.1653, 98.3731, 98.37, 98.4306, 98.2705, 98.1525, 98.1034, 98.2819, 98.6008, 98.6359, 98.4118, 98.5584, 98.6044, 97.3086, 97.1956, 97.5718, 98.0529, 98.3495, 98.5652, 98.7743, 97.6993, 97.7653, 98.3166, 99.5168, 97.6995
1779.51, 96.9501, 97.1164, 96.7251, 97.9353, 98.5164, 98.1795, 98.388, 98.3966, 98.434, 98.26, 98.161, 98.0959, 98.2749, 98.5875, 98.6079, 98.4014, 98.5571, 98.6176, 97.296, 97.1736, 97.5733, 98.0732, 98.3497, 98.5553, 98.7647, 97.6924, 97.7467, 98.3104, 99.4936, 97.7189
1779.45, 96.9461, 97.0991, 96.7357, 97.9461, 98.5474, 98.1924, 98.4019, 98.4259, 98.4398, 98.2574, 98.1713, 98.0989, 98.2726, 98.5749, 98.5761, 98.3865, 98.5477, 98.6258, 97.2819, 97.1508, 97.5668, 98.0965, 98.347, 98.5448, 98.7513, 97.6943, 97.7299, 98.3032, 99.4667, 97.7389
1779.39, 96.9487, 97.086, 96.7453, 97.9588, 98.5724, 98.2021, 98.4137, 98.4547, 98.4466, 98.2623, 98.1843, 98.1113, 98.2739, 98.5645, 98.5432, 98.372, 98.5335, 98.6287, 97.2653, 97.1315, 97.5526, 98.1191, 98.3406, 98.5351, 98.735, 97.7025, 97.7164, 98.2954, 99.4382, 97.7562
1779.33, 96.9547, 97.0769, 96.7521, 97.9739, 98.5872, 98.2071, 98.4213, 98.4797, 98.4525, 98.2734, 98.1998, 98.1305, 98.2775, 98.5586, 98.5117, 98.363, 98.5192, 98.6261, 97.2459, 97.119, 97.5325, 98.138, 98.3302, 98.5286, 98.7175, 97.715, 97.7067, 98.287, 99.4105, 97.7674
1779.27, 96.9597, 97.0706, 96.7547, 97.9907, 98.5894, 98.207, 98.4229, 98.4981, 98.4555, 98.289, 98.2171, 98.1529, 98.2826, 98.5599, 98.4839, 98.3626, 98.5099, 98.6177, 97.2247, 97.1151, 97.5091, 98.1517, 98.316, 98.5277, 98.7008, 97.7302, 97.7009, 98.2777, 99.3848, 97.7689
1779.21, 96.9595, 97.0656, 96.7527, 98.0079, 98.5787, 98.2027, 98.4177, 98.5079, 98.4541, 98.3069, 98.2352, 98.1756, 98.2884, 98.5704, 98.4615, 98.3718, 98.5093, 98.6034, 97.2035, 97.1193, 97.4855, 98.1601, 98.2992, 98.534, 98.686, 97.7475, 97.6981, 98.267, 99.3619, 97.7589
1779.15, 96.9516, 97.0603, 96.7466, 98.0239, 98.5568, 98.1954, 98.4065, 98.5088, 98.4484, 98.325, 98.2533, 98.1965, 98.2942, 98.5911, 98.4458, 98.389, 98.5189, 98.5833, 97.1854, 97.1293, 97.4648, 98.1647, 98.2816, 98.547, 98.6735, 97.7663, 97.6967, 98.2542, 99.3419, 97.7375
1779.09, 96.9362, 97.0537, 96.738, 98.0365, 98.5265, 98.1868, 98.3917, 98.5019, 98.4399, 98.3417, 98.2707, 98.2149, 98.2988, 98.6207, 98.4377, 98.4103, 98.5371, 98.5588, 97.174, 97.142, 97.4494, 98.1673, 98.2654, 98.5642, 98.6619, 97.7864, 97.6947, 98.2393, 99.3242, 97.7074
1779.03, 96.9164, 97.0458, 96.7286, 98.0441, 98.4912, 98.1787, 98.3771, 98.4892, 98.4315, 98.3555, 98.2867, 98.2302, 98.3008, 98.6559, 98.438, 98.4308, 98.5595, 98.5327, 97.1722, 97.1544, 97.4405, 98.1702, 98.252, 98.5813, 98.6489, 97.8072, 97.6904, 98.2229, 99.308, 97.6739
1778.97, 96.897, 97.0368, 96.7202, 98.0453, 98.4541, 98.1723, 98.3663, 98.4736, 98.4266, 98.3657, 98.3002, 98.242, 98.2987, 98.6917, 98.4471, 98.4454, 98.5804, 98.5088, 97.1816, 97.1648, 97.4376, 98.1748, 98.2424, 98.5937, 98.6316, 97.8272, 97.6827, 98.2062, 99.2927, 97.644
1778.91, 96.883, 97.0276, 96.7135, 98.039, 98.418, 98.1683, 98.3621, 98.4578, 98.4277, 98.3719, 98.3104, 98.2495, 98.2916, 98.7223, 98.4642, 98.4505, 98.5945, 98.4915, 97.2019, 97.1725, 97.4392, 98.1811, 98.2361, 98.5977, 98.6079, 97.8447, 97.6712, 98.1912, 99.278, 97.6242
1778.84, 96.8771, 97.0183, 96.7084, 98.0249, 98.3852, 98.1669, 98.3649, 98.4439, 98.4355, 98.3737, 98.3163, 98.2516, 98.2796, 98.7422, 98.4878, 98.4441, 98.5983, 98.4851, 97.2304, 97.1778, 97.4434, 98.1881, 98.2322, 98.5921, 98.5774, 97.8575, 97.6564, 98.1794, 99.2636, 97.6194
1778.78, 96.879, 97.0084, 96.7036, 98.0029, 98.3581, 98.1679, 98.3735, 98.4327, 98.4482, 98.371, 98.3174, 98.2472, 98.2643, 98.7478, 98.5152, 98.4267, 98.591, 98.4921, 97.2632, 97.1819, 97.4485, 98.1931, 98.2295, 98.5785, 98.5414, 97.8634, 97.6391, 98.1717, 99.2497, 97.631
1778.72, 96.8853, 96.9971, 96.6973, 97.9742, 98.3388, 98.1709, 98.3847, 98.4245, 98.4622, 98.3642, 98.3142, 98.2361, 98.248, 98.7383, 98.5427, 98.4006, 98.5746, 98.5133, 97.2954, 97.1853, 97.4541, 98.1935, 98.2274, 98.5605, 98.5032, 97.8611, 97.6203, 98.1677, 99.2365, 97.6565
1778.66, 96.8906, 96.9835, 96.6874, 97.9406, 98.3293, 98.1755, 98.3947, 98.4182, 98.4729, 98.3539, 98.3074, 98.2188, 98.2334, 98.7154, 98.5665, 98.3696, 98.5526, 98.5476, 97.3228, 97.1879, 97.4607, 98.1866, 98.2262, 98.5432, 98.4665, 97.8498, 97.6006, 98.1661, 99.2243, 97.6904
1778.6, 96.8897, 96.9669, 96.6727, 97.9049, 98.3307, 98.1817, 98.4, 98.4126, 98.4762, 98.3414, 98.2986, 98.1975, 98.2228, 98.6836, 98.5834, 98.3376, 98.5292, 98.592, 97.3422, 97.1888, 97.4692, 98.1716, 98.2271, 98.5311, 98.4351, 97.8303, 97.5801, 98.1651, 99.2133, 97.7257
1778.54, 96.8798, 96.9481, 96.6524, 97.8706, 98.343, 98.1899, 98.3986, 98.4066, 98.4699, 98.3289, 98.2891, 98.1749, 98.2174, 98.6486, 98.5916, 98.3085, 98.5083, 98.6429, 97.3519, 97.1858, 97.48, 98.1492, 98.2319, 98.5268, 98.4112, 97.8047, 97.5591, 98.1636, 99.2039, 97.756
1778.48, 96.8613, 96.9283, 96.6271, 97.8408, 98.3647, 98.2005, 98.3903, 98.3993, 98.4545, 98.3189, 98.2796, 98.1543, 98.2172, 98.6164, 98.5911, 98.2855, 98.4925, 98.6959, 97.3519, 97.1768, 97.492, 98.1221, 98.2422, 98.5309, 98.3953, 97.7759, 97.5378, 98.1609, 99.1967, 97.7774
1778.42, 96.8376, 96.9097, 96.598, 97.8182, 98.3923, 98.2138, 98.3764, 98.3904, 98.4326, 98.3135, 98.2703, 98.1391, 98.2213, 98.5921, 98.5839, 98.2701, 98.4838, 98.7471, 97.3428, 97.1596, 97.502, 98.0944, 98.2584, 98.5414, 98.3857, 97.7479, 97.5174, 98.1581, 99.1926, 97.7896
1778.36, 96.8138, 96.894, 96.5669, 97.8038, 98.4214, 98.2294, 98.3599, 98.38, 98.4085, 98.3141, 98.2609, 98.1316, 98.2284, 98.5792, 98.5729, 98.263, 98.4831, 98.7926, 97.3261, 97.1328, 97.5057, 98.0703, 98.2796, 98.5549, 98.3799, 97.7241, 97.4996, 98.1567, 99.1931, 97.7951
1778.3, 96.7951, 96.8821, 96.5356, 97.7972, 98.4472, 98.2458, 98.3438, 98.3688, 98.3866, 98.3205, 98.2509, 98.1329, 98.2376, 98.5788, 98.5617, 98.2632, 98.4904, 98.8287, 97.3029, 97.096, 97.4984, 98.0532, 98.3036, 98.5675, 98.3747, 97.7075, 97.487, 98.1585, 99.1995, 97.798
1778.24, 96.7841, 96.8733, 96.5058, 97.7962, 98.4652, 98.2608, 98.3312, 98.3572, 98.37, 98.3314, 98.2401, 98.1426, 98.2482, 98.5896, 98.5534, 98.2686, 98.5049, 98.8525, 97.2745, 97.0501, 97.4772, 98.0449, 98.3273, 98.5759, 98.3678, 97.6997, 97.4821, 98.1647, 99.2129, 97.8023
1778.18, 96.7806, 96.8655, 96.4785, 97.7983, 98.4728, 98.2713, 98.3239, 98.3457, 98.3601, 98.3439, 98.2285, 98.1587, 98.2602, 98.6085, 98.5501, 98.2765, 98.5247, 98.8618, 97.242, 96.9976, 97.4418, 98.0452, 98.348, 98.5779, 98.3579, 97.7007, 97.4869, 98.175, 99.2332, 97.8101
1778.12, 96.7819, 96.8558, 96.4551, 97.8008, 98.4693, 98.2745, 98.3224, 98.3347, 98.3563, 98.3554, 98.2168, 98.1775, 98.2739, 98.6313, 98.5527, 98.2836, 98.547, 98.8559, 97.2066, 96.942, 97.3957, 98.0525, 98.3635, 98.5731, 98.3456, 97.7093, 97.5019, 98.188, 99.2586, 97.8212
1778.06, 96.7834, 96.8413, 96.4364, 97.8018, 98.456, 98.2686, 98.3259, 98.3242, 98.3572, 98.3634, 98.2054, 98.1943, 98.289, 98.6535, 98.5609, 98.2873, 98.5679, 98.8361, 97.1696, 96.8877, 97.3446, 98.0642, 98.373, 98.5624, 98.3322, 97.7233, 97.5255, 98.2013, 99.2856, 97.8332
1778, 96.7807, 96.8203, 96.4232, 97.8003, 98.4361, 98.2535, 98.332, 98.3141, 98.3609, 98.3674, 98.1942, 98.2048, 98.3045, 98.6715, 98.5738, 98.2858, 98.5839, 98.8055, 97.1324, 96.8393, 97.2956, 98.0781, 98.377, 98.5477, 98.3199, 97.7402, 97.5544, 98.2127, 99.3098, 97.8427
1777.94, 96.7706, 96.7931, 96.4161, 97.7964, 98.4134, 98.2307, 98.3376, 98.3043, 98.3664, 98.368, 98.1823, 98.2058, 98.3188, 98.683, 98.5898, 98.2789, 98.5922, 98.7685, 97.0966, 96.8011, 97.2549, 98.0928, 98.3763, 98.5317, 98.3106, 97.7577, 97.5837, 98.2205, 99.3266, 97.8466
1777.88, 96.7522, 96.7621, 96.4151, 97.7906, 98.3916, 98.2034, 98.3396, 98.2946, 98.374, 98.3672, 98.1684, 98.1965, 98.3299, 98.6879, 98.6073, 98.2685, 98.5914, 98.7295, 97.063, 96.7759, 97.2263, 98.1078, 98.3725, 98.5171, 98.305, 97.7742, 97.608, 98.224, 99.3332, 97.8431
1777.82, 96.7264, 96.7311, 96.4196, 97.7835, 98.3737, 98.1754, 98.3351, 98.2851, 98.3848, 98.3673, 98.1511, 98.1786, 98.3364, 98.6879, 98.6245, 98.2578, 98.5822, 98.6923, 97.0324, 96.7644, 97.2107, 98.1237, 98.3664, 98.5064, 98.3029, 97.7886, 97.6223, 98.2233, 99.3288, 97.8324
1777.76, 96.6961, 96.705, 96.4281, 97.7757, 98.3612, 98.1501, 98.3224, 98.2761, 98.4003, 98.3703, 98.1296, 98.1565, 98.3377, 98.6861, 98.6394, 98.2511, 98.5666, 98.6588, 97.0043, 96.7654, 97.2059, 98.1411, 98.3588, 98.5015, 98.3026, 97.8001, 97.6228, 98.2192, 99.3156, 97.8161
1777.7, 96.6645, 96.6877, 96.4384, 97.7678, 98.3541, 98.1294, 98.301, 98.2681, 98.4215, 98.3774, 98.1044, 98.1356, 98.3349, 98.6862, 98.6501, 98.2523, 98.5471, 98.6295, 96.9779, 96.7754, 97.2084, 98.16, 98.35, 98.5038, 98.3018, 97.8081, 97.608, 98.2123, 99.2976, 97.7968
1777.64, 96.6352, 96.6819, 96.4477, 97.7604, 98.3514, 98.1138, 98.2723, 98.2616, 98.4483, 98.3886, 98.0776, 98.1212, 98.3302, 98.691, 98.6553, 98.2643, 98.5261, 98.6037, 96.952, 96.7896, 97.2141, 98.1797, 98.3403, 98.5134, 98.2986, 97.8119, 97.5785, 98.2031, 99.2798, 97.7776
1777.58, 96.6109, 96.6875, 96.4533, 97.7546, 98.3514, 98.1023, 98.239, 98.2572, 98.4791, 98.4035, 98.0519, 98.1167, 98.3265, 98.7018, 98.6536, 98.2877, 98.505, 98.5807, 96.9252, 96.8026, 97.2201, 98.1986, 98.3303, 98.5294, 98.2917, 97.8105, 97.5371, 98.1919, 99.2658, 97.7609
1777.52, 96.5932, 96.7021, 96.4528, 97.7516, 98.3522, 98.0925, 98.205, 98.2555, 98.5112, 98.4212, 98.0309, 98.1229, 98.3268, 98.7177, 98.645, 98.3207, 98.4842, 98.5607, 96.8967, 96.8102, 97.2245, 98.2145, 98.3207, 98.5501, 98.2814, 97.8033, 97.4881, 98.1785, 99.2573, 97.7486
1777.46, 96.5822, 96.7215, 96.4446, 97.7527, 98.3524, 98.0822, 98.1748, 98.2567, 98.5412, 98.4409, 98.0173, 98.138, 98.3325, 98.7361, 98.6301, 98.3592, 98.4639, 98.5449, 96.866, 96.8093, 97.2267, 98.2254, 98.3127, 98.573, 98.2694, 97.7899, 97.437, 98.1632, 99.2536, 97.7413
1777.4, 96.5768, 96.7401, 96.4278, 97.7587, 98.3511, 98.0696, 98.1526, 98.2608, 98.5656, 98.4618, 98.013, 98.159, 98.3436, 98.7529, 98.6106, 98.3979, 98.4443, 98.5356, 96.8339, 96.7994, 97.2266, 98.2303, 98.3076, 98.5955, 98.2581, 97.7709, 97.3889, 98.1461, 99.2522, 97.7383
1777.34, 96.5741, 96.7529, 96.4024, 97.7694, 98.3485, 98.0539, 98.1413, 98.2676, 98.5819, 98.4827, 98.0183, 98.1821, 98.3578, 98.764, 98.5885, 98.4311, 98.4266, 98.5345, 96.8013, 96.7816, 97.2239, 98.2295, 98.3064, 98.6151, 98.2502, 97.7476, 97.3484, 98.1276, 99.2504, 97.7376
1777.28, 96.5703, 96.7561, 96.3696, 97.7837, 98.3446, 98.0353, 98.1426, 98.2765, 98.5887, 98.5021, 98.0318, 98.2047, 98.3717, 98.7663, 98.566, 98.454, 98.4127, 98.5422, 96.7702, 96.7587, 97.218, 98.2245, 98.3099, 98.6303, 98.2472, 97.7218, 97.3189, 98.1079, 99.2463, 97.7363
1777.22, 96.5615, 96.7479, 96.3312, 97.7997, 98.34, 98.0153, 98.1557, 98.2871, 98.5861, 98.5175, 98.0512, 98.2256, 98.3815, 98.7585, 98.5451, 98.4639, 98.4047, 98.5572, 96.7422, 96.7343, 97.208, 98.2177, 98.3183, 98.64, 98.2488, 97.6953, 97.3019, 98.087, 99.2398, 97.7308
1777.16, 96.5439, 96.7287, 96.2902, 97.8156, 98.3349, 97.9957, 98.1777, 98.2989, 98.5751, 98.526, 98.0734, 98.2448, 98.3844, 98.7418, 98.5271, 98.4604, 98.4042, 98.5762, 96.7188, 96.7119, 97.1932, 98.2118, 98.3317, 98.6444, 98.253, 97.6692, 97.2967, 98.0645, 99.2326, 97.7183
1777.1, 96.5157, 96.7006, 96.25, 97.8298, 98.3293, 97.9784, 98.2038, 98.3114, 98.5577, 98.5255, 98.0952, 98.2627, 98.3794, 98.7192, 98.5132, 98.446, 98.4115, 98.595, 96.7007, 96.6942, 97.1741, 98.2092, 98.3496, 98.6445, 98.2568, 97.6434, 97.3008, 98.0404, 99.2265, 97.6974
1777.04, 96.4766, 96.6662, 96.214, 97.842, 98.3229, 97.965, 98.2287, 98.3241, 98.5366, 98.5147, 98.1139, 98.2792, 98.3677, 98.6949, 98.5038, 98.4249, 98.4251, 98.6096, 96.6879, 96.6827, 97.1522, 98.2112, 98.3712, 98.6417, 98.2566, 97.6168, 97.3104, 98.0151, 99.2229, 97.669
1776.98, 96.4287, 96.6283, 96.185, 97.8525, 98.3155, 97.9564, 98.2471, 98.3365, 98.5146, 98.4942, 98.1279, 98.2928, 98.3523, 98.6733, 98.4995, 98.4031, 98.4419, 98.6176, 96.6792, 96.6778, 97.1305, 98.2183, 98.3952, 98.6375, 98.2504, 97.5873, 97.3208, 97.9897, 99.2214, 97.6363
1776.92, 96.3753, 96.5889, 96.1648, 97.8617, 98.3069, 97.9528, 98.2552, 98.3479, 98.4945, 98.4666, 98.1368, 98.3013, 98.337, 98.6578, 98.5009, 98.386, 98.4585, 98.6185, 96.6728, 96.6787, 97.1127, 98.2299, 98.4198, 98.6332, 98.2375, 97.5531, 97.3278, 97.9662, 99.22, 97.6041
1776.86, 96.3202, 96.5489, 96.1533, 97.8702, 98.2975, 97.9535, 98.2517, 98.3569, 98.4785, 98.4358, 98.1415, 98.3019, 98.3247, 98.65, 98.5083, 98.3781, 98.4712, 98.6137, 96.6666, 96.6837, 97.1021, 98.2446, 98.4432, 98.6295, 98.2198, 97.5132, 97.3282, 97.9468, 99.2155, 97.5778
1776.8, 96.2668, 96.5086, 96.1487, 97.8775, 98.2876, 97.9575, 98.2374, 98.362, 98.4683, 98.4059, 98.1437, 98.2924, 98.317, 98.6494, 98.5219, 98.3816, 98.4781, 98.6053, 96.6584, 96.6907, 97.1007, 98.2609, 98.4635, 98.6263, 98.2002, 97.4684, 97.3211, 97.9335, 99.2054, 97.5615
1776.74, 96.2174, 96.468, 96.1484, 97.8827, 98.278, 97.9634, 98.2157, 98.3615, 98.4646, 98.3804, 98.1455, 98.2718, 98.313, 98.6537, 98.541, 98.3957, 98.4785, 98.5953, 96.6467, 96.6974, 97.1085, 98.2771, 98.4793, 98.6229, 98.1824, 97.4215, 97.3074, 97.9273, 99.1885, 97.5572
1776.68, 96.173, 96.4274, 96.149, 97.8845, 98.2692, 97.9702, 98.1907, 98.3539, 98.4673, 98.3614, 98.1483, 98.2413, 98.3104, 98.6595, 98.564, 98.4168, 98.4734, 98.5849, 96.6309, 96.7017, 97.1231, 98.2916, 98.4897, 98.6182, 98.169, 97.3765, 97.2898, 97.9279, 99.1658, 97.5642
1776.62, 96.1333, 96.3877, 96.1481, 97.8816, 98.2615, 97.9772, 98.1668, 98.3379, 98.4752, 98.3495, 98.1522, 98.2031, 98.3058, 98.6628, 98.5884, 98.4398, 98.4652, 98.5743, 96.6112, 96.7017, 97.14, 98.3029, 98.4951, 98.6111, 98.1606, 97.3378, 97.2719, 97.9337, 99.1399, 97.5794
1776.55, 96.0977, 96.3499, 96.1443, 97.8732, 98.2548, 97.9844, 98.1474, 98.3135, 98.4865, 98.3444, 98.1562, 98.1609, 98.2968, 98.6609, 98.611, 98.4589, 98.4562, 98.563, 96.5885, 96.6957, 97.154, 98.3095, 98.4963, 98.6006, 98.156, 97.3091, 97.2568, 97.9419, 99.1144, 97.5985
1776.49, 96.0651, 96.3152, 96.1376, 97.8593, 98.2492, 97.9923, 98.1342, 98.2815, 98.4986, 98.3455, 98.1581, 98.1187, 98.2821, 98.6523, 98.6283, 98.4695, 98.4483, 98.551, 96.5642, 96.6823, 97.1598, 98.3103, 98.4949, 98.5867, 98.1524, 97.2919, 97.2463, 97.9498, 99.0922, 97.617
1776.43, 96.0348, 96.2842, 96.1283, 97.8399, 98.2442, 98.0016, 98.1275, 98.2444, 98.5091, 98.3523, 98.1556, 98.0805, 98.2627, 98.6375, 98.6377, 98.4694, 98.4426, 98.539, 96.5399, 96.6604, 97.1536, 98.3041, 98.4925, 98.5704, 98.1465, 97.2854, 97.2403, 97.9548, 99.0749, 97.6314
1776.37, 96.0063, 96.2566, 96.1171, 97.8152, 98.2397, 98.013, 98.1264, 98.2056, 98.5159, 98.3652, 98.1473, 98.0497, 98.2411, 98.6192, 98.6379, 98.4592, 98.4388, 98.5287, 96.517, 96.6293, 97.1338, 98.2903, 98.4906, 98.5533, 98.1356, 97.2867, 97.237, 97.955, 99.063, 97.6395
1776.31, 95.9796, 96.2312, 96.1034, 97.7851, 98.2356, 98.0267, 98.1294, 98.1695, 98.5173, 98.3842, 98.1334, 98.0291, 98.2206, 98.6009, 98.6295, 98.4419, 98.4357, 98.5229, 96.4959, 96.5893, 97.101, 98.2691, 98.4902, 98.5376, 98.1186, 97.2917, 97.2334, 97.9496, 99.0563, 97.6403
1776.25, 95.9547, 96.2064, 96.0859, 97.7497, 98.2316, 98.0424, 98.1349, 98.1403, 98.5128, 98.4091, 98.1159, 98.0205, 98.2041, 98.5869, 98.6147, 98.4221, 98.4318, 98.5239, 96.4764, 96.5417, 97.0579, 98.2413, 98.4917, 98.5256, 98.0962, 97.2963, 97.2263, 97.9386, 99.0543, 97.6344
1776.19, 95.9319, 96.1806, 96.0623, 97.7096, 98.2274, 98.059, 98.1417, 98.1219, 98.5028, 98.4379, 98.0981, 98.0247, 98.1933, 98.5804, 98.5971, 98.404, 98.4252, 98.5333, 96.4574, 96.4889, 97.0082, 98.2087, 98.4951, 98.5192, 98.0705, 97.2979, 97.2132, 97.9224, 99.0573, 97.6226
1776.13, 95.9111, 96.1528, 96.0307, 97.6664, 98.2226, 98.0754, 98.1488, 98.1164, 98.4884, 98.4676, 98.0833, 98.0409, 98.1884, 98.583, 98.581, 98.3906, 98.4149, 98.5511, 96.4371, 96.4347, 96.9561, 98.1739, 98.5001, 98.5194, 98.0446, 97.296, 97.1933, 97.9021, 99.0658, 97.6064
1776.07, 95.8921, 96.1227, 95.9903, 97.6232, 98.2166, 98.0901, 98.1555, 98.1244, 98.4714, 98.4937, 98.0736, 98.0669, 98.1885, 98.5944, 98.5703, 98.3826, 98.4008, 98.5756, 96.4135, 96.3833, 96.9047, 98.1397, 98.5062, 98.5264, 98.0208, 97.2919, 97.1674, 97.8788, 99.0801, 97.5875
1776.01, 95.8744, 96.0904, 95.9417, 97.584, 98.2093, 98.1021, 98.1613, 98.144, 98.4536, 98.5116, 98.0691, 98.0993, 98.1917, 98.612, 98.5676, 98.3788, 98.3837, 98.604, 96.3849, 96.3387, 96.8561, 98.1089, 98.5126, 98.5393, 98.0007, 97.2883, 97.1377, 97.8543, 99.0989, 97.5676
1775.95, 95.8571, 96.0564, 95.8872, 97.5527, 98.2009, 98.1104, 98.1657, 98.1715, 98.4363, 98.5176, 98.0681, 98.1337, 98.1962, 98.6319, 98.574, 98.3765, 98.3655, 98.6325, 96.3501, 96.304, 96.8113, 98.0838, 98.5188, 98.5564, 97.9846, 97.2878, 97.1069, 97.8305, 99.1196, 97.5481
1775.89, 95.8389, 96.0213, 95.8298, 97.5321, 98.1923, 98.1141, 98.1689, 98.2017, 98.4199, 98.5099, 98.068, 98.1657, 98.2007, 98.65, 98.5885, 98.373, 98.3488, 98.6577, 96.3093, 96.2804, 96.7703, 98.066, 98.524, 98.5756, 97.9717, 97.2922, 97.0779, 97.8095, 99.1379, 97.5298
1775.83, 95.8185, 95.9853, 95.7725, 97.5225, 98.1847, 98.1127, 98.1713, 98.2294, 98.4037, 98.4891, 98.0659, 98.1919, 98.2049, 98.6625, 98.6087, 98.366, 98.3362, 98.6767, 96.2635, 96.2673, 96.7323, 98.0562, 98.5276, 98.5948, 97.9604, 97.3011, 97.0527, 97.7933, 99.1493, 97.5126
1775.77, 95.7945, 95.9488, 95.7167, 97.5219, 98.1796, 98.106, 98.1739, 98.2501, 98.3858, 98.4578, 98.0604, 98.2096, 98.2087, 98.6671, 98.6311, 98.3546, 98.33, 98.6876, 96.2142, 96.2622, 96.6964, 98.0542, 98.529, 98.6119, 97.9491, 97.3124, 97.0322, 97.7828, 99.1505, 97.4957
