Wavenumber, 13001_2-22.SPA, 13002_2-22.SPA, 13003_2-22.SPA, 13011_2-22.SPA, 13012_2-22.SPA, 13013_2-22.SPA, 13021_2-22.SPA, 13022_2-22.SPA, 13023_2-22.SPA, 13031_2-22.SPA, 13032_2-22.SPA, 13033_2-22.SPA, 13051_2-22.SPA, 13052_2-22.SPA, 13053_2-22.SPA, 13071_2-22.SPA, 13072_2-22.SPA, 13073_2-22.SPA, 13091_2-22.SPA, 13092_2-22.SPA, 13093_2-22.SPA
1764.32, 93.9271, 94.6828, 93.754, 94.4992, 94.4792, 94.0473, 96.7686, 96.5057, 96.5527, 97.5322, 97.5322, 97.7886, 98.7379, 98.1973, 97.9952, 98.525, 98.4666, 98.6688, 98.5175, 98.6006, 98.656
1764.26, 93.9833, 94.7464, 93.8208, 94.5647, 94.5481, 94.1335, 96.7965, 96.5522, 96.5865, 97.514, 97.514, 97.8141, 98.7458, 98.2155, 98.0021, 98.5196, 98.4635, 98.6771, 98.548, 98.6305, 98.6495
1764.2, 94.0334, 94.8113, 93.8896, 94.6251, 94.6188, 94.2193, 96.8345, 96.5984, 96.6137, 97.4971, 97.4971, 97.8379, 98.7458, 98.2369, 98.012, 98.5089, 98.4659, 98.6808, 98.5687, 98.6557, 98.6306
1764.14, 94.0806, 94.8777, 93.9614, 94.6789, 94.6922, 94.3048, 96.8819, 96.6441, 96.6351, 97.481, 97.481, 97.8601, 98.7363, 98.2596, 98.0232, 98.4927, 98.4726, 98.6792, 98.5798, 98.6748, 98.6025
1764.08, 94.1286, 94.9448, 94.0355, 94.7257, 94.7701, 94.3898, 96.9361, 96.6904, 96.6522, 97.4653, 97.4653, 97.8807, 98.7169, 98.2815, 98.0349, 98.4724, 98.4811, 98.6715, 98.5825, 98.6873, 98.5695
1764.02, 94.1816, 95.0117, 94.1102, 94.7668, 94.8535, 94.4736, 96.9923, 96.739, 96.6677, 97.4507, 97.4507, 97.8998, 98.689, 98.3006, 98.0472, 98.4506, 98.4887, 98.6571, 98.5789, 98.6932, 98.5364
1763.96, 94.242, 95.0784, 94.1835, 94.8044, 94.9419, 94.5554, 97.0448, 96.7911, 96.6844, 97.4386, 97.4386, 97.918, 98.6556, 98.3155, 98.061, 98.4308, 98.4927, 98.6367, 98.5718, 98.6939, 98.5072
1763.9, 94.3104, 95.1457, 94.2536, 94.8416, 95.0333, 94.6343, 97.089, 96.8462, 96.7054, 97.4315, 97.4315, 97.9363, 98.6209, 98.3249, 98.0764, 98.4158, 98.4916, 98.6119, 98.564, 98.6912, 98.4847
1763.84, 94.3846, 95.2158, 94.3196, 94.8813, 95.1238, 94.7098, 97.1214, 96.9026, 96.7327, 97.4327, 97.4327, 97.956, 98.589, 98.3287, 98.0929, 98.4071, 98.485, 98.5858, 98.558, 98.6876, 98.4703
1763.78, 94.4604, 95.2909, 94.381, 94.9258, 95.2091, 94.7809, 97.1411, 96.9572, 96.7671, 97.4447, 97.4447, 97.9786, 98.5638, 98.3269, 98.1083, 98.4044, 98.4743, 98.5623, 98.5554, 98.6851, 98.4639
1763.72, 94.533, 95.3725, 94.4377, 94.9762, 95.2857, 94.8469, 97.1497, 97.0071, 96.8077, 97.4689, 97.4689, 98.0047, 98.5474, 98.3203, 98.1199, 98.4055, 98.4624, 98.5447, 98.5567, 98.6854, 98.4645
1763.66, 94.5978, 95.4606, 94.4899, 95.0323, 95.3519, 94.9064, 97.1505, 97.0498, 96.8518, 97.5046, 97.5046, 98.0342, 98.5407, 98.3098, 98.1247, 98.4071, 98.453, 98.5352, 98.561, 98.6889, 98.4703
1763.6, 94.6528, 95.553, 94.5373, 95.0932, 95.408, 94.9583, 97.1476, 97.0843, 96.8957, 97.5489, 97.5489, 98.0654, 98.5429, 98.2964, 98.1206, 98.4059, 98.4499, 98.5341, 98.5665, 98.6953, 98.4797
1763.54, 94.6985, 95.6456, 94.58, 95.1569, 95.4563, 95.0015, 97.1449, 97.1109, 96.9358, 97.5975, 97.5975, 98.0955, 98.5527, 98.2812, 98.1072, 98.3997, 98.4559, 98.54, 98.5705, 98.7031, 98.4911
1763.48, 94.7379, 95.7339, 94.6182, 95.2217, 95.5003, 95.036, 97.1448, 97.131, 96.9693, 97.6457, 97.6457, 98.1211, 98.5684, 98.2653, 98.0861, 98.3876, 98.4725, 98.5496, 98.5706, 98.7105, 98.5033
1763.42, 94.7757, 95.8137, 94.6527, 95.2857, 95.5427, 95.0625, 97.1482, 97.1465, 96.9958, 97.6898, 97.6898, 98.1391, 98.5885, 98.2499, 98.0604, 98.3711, 98.4987, 98.5595, 98.5647, 98.7154, 98.5159
1763.36, 94.8167, 95.8825, 94.6848, 95.3475, 95.5858, 95.0829, 97.1538, 97.1591, 97.0166, 97.7274, 97.7274, 98.1472, 98.6117, 98.2363, 98.0345, 98.353, 98.5311, 98.5664, 98.552, 98.7163, 98.5287
1763.3, 94.8642, 95.9403, 94.7166, 95.4062, 95.6302, 95.1, 97.1593, 97.1704, 97.0349, 97.7586, 97.7586, 98.145, 98.6365, 98.2256, 98.0128, 98.3372, 98.5646, 98.5684, 98.5324, 98.7119, 98.5423
1763.24, 94.9198, 95.9891, 94.7504, 95.4614, 95.6753, 95.1168, 97.1623, 97.1814, 97.0543, 97.7847, 97.7847, 98.1339, 98.6611, 98.219, 97.9987, 98.3274, 98.5934, 98.565, 98.5071, 98.702, 98.557
1763.18, 94.9824, 96.0327, 94.7887, 95.5133, 95.7201, 95.1367, 97.1611, 97.1932, 97.0779, 97.8084, 97.8084, 98.1165, 98.6831, 98.217, 97.9941, 98.3265, 98.6122, 98.557, 98.4779, 98.6871, 98.5732
1763.12, 95.0496, 96.0753, 94.8333, 95.5624, 95.7636, 95.1627, 97.1561, 97.2063, 97.1071, 97.8319, 97.8319, 98.0967, 98.7001, 98.2199, 97.9993, 98.3358, 98.6178, 98.5462, 98.4475, 98.6687, 98.5905
1763.05, 95.1179, 96.1207, 94.8855, 95.6098, 95.8052, 95.1977, 97.1495, 97.2217, 97.1414, 97.8566, 97.8566, 98.0781, 98.7099, 98.2271, 98.0123, 98.3545, 98.61, 98.5347, 98.4186, 98.6487, 98.6081
1762.99, 95.184, 96.1714, 94.946, 95.6567, 95.8452, 95.2436, 97.1451, 97.2397, 97.1786, 97.8826, 97.8826, 98.0639, 98.711, 98.2379, 98.0303, 98.38, 98.5917, 98.5241, 98.394, 98.6292, 98.6243
1762.93, 95.2455, 96.2287, 95.0142, 95.7044, 95.8843, 95.3017, 97.1471, 97.2607, 97.2156, 97.909, 97.909, 98.0561, 98.7036, 98.2513, 98.0496, 98.4085, 98.5683, 98.5153, 98.3765, 98.6115, 98.6371
1762.87, 95.3011, 96.2924, 95.0888, 95.7533, 95.9233, 95.3713, 97.1586, 97.2849, 97.2496, 97.9339, 97.9339, 98.0557, 98.6892, 98.2663, 98.0676, 98.4359, 98.5462, 98.5085, 98.3681, 98.5963, 98.6448
1762.81, 95.351, 96.3612, 95.1678, 95.8034, 95.963, 95.45, 97.1805, 97.3119, 97.2786, 97.955, 97.955, 98.0625, 98.6706, 98.2823, 98.0825, 98.4588, 98.5312, 98.5034, 98.3696, 98.5829, 98.646
1762.75, 95.396, 96.4334, 95.2487, 95.8534, 96.0034, 95.5328, 97.2111, 97.3411, 97.3015, 97.9705, 97.9705, 98.0756, 98.6508, 98.2987, 98.0942, 98.4752, 98.5266, 98.4998, 98.3803, 98.57, 98.6403
1762.69, 95.4375, 96.5065, 95.329, 95.9012, 96.0443, 95.6131, 97.2465, 97.3717, 97.3182, 97.979, 97.979, 98.0935, 98.633, 98.3155, 98.1039, 98.4852, 98.5331, 98.4977, 98.3978, 98.5556, 98.6281
1762.63, 95.4769, 96.578, 95.4062, 95.9446, 96.0846, 95.6838, 97.2819, 97.4026, 97.3292, 97.9796, 97.9796, 98.1147, 98.6193, 98.3324, 98.1136, 98.4906, 98.5482, 98.498, 98.4184, 98.5385, 98.6109
1762.57, 95.5155, 96.6451, 95.4788, 95.9814, 96.1231, 95.7386, 97.313, 97.4324, 97.3353, 97.9722, 97.9722, 98.1374, 98.6113, 98.349, 98.1248, 98.4946, 98.5678, 98.5026, 98.4375, 98.5184, 98.5904
1762.51, 95.5542, 96.7053, 95.5458, 96.0107, 96.158, 95.774, 97.3375, 97.4599, 97.3374, 97.9575, 97.9575, 98.16, 98.6098, 98.3649, 98.1384, 98.5002, 98.5871, 98.5135, 98.4511, 98.4961, 98.5684
1762.45, 95.5935, 96.7567, 95.6073, 96.0331, 96.1877, 95.79, 97.3559, 97.4838, 97.3368, 97.9366, 97.9366, 98.1809, 98.6152, 98.3797, 98.1539, 98.5102, 98.6021, 98.5324, 98.4561, 98.4736, 98.547
1762.39, 95.6334, 96.7984, 95.6636, 96.0508, 96.2112, 95.7905, 97.3711, 97.5036, 97.335, 97.9113, 97.9113, 98.1989, 98.6275, 98.3929, 98.17, 98.5258, 98.6105, 98.56, 98.4517, 98.4534, 98.5281
1762.33, 95.6736, 96.831, 95.7152, 96.0672, 96.2277, 95.782, 97.3874, 97.52, 97.3341, 97.8834, 97.8834, 98.2134, 98.6465, 98.4045, 98.1845, 98.5467, 98.6113, 98.5953, 98.4387, 98.438, 98.5135
1762.27, 95.7133, 96.8564, 95.7621, 96.0856, 96.2378, 95.772, 97.4095, 97.5343, 97.3365, 97.8553, 97.8553, 98.2243, 98.6711, 98.4146, 98.1956, 98.5715, 98.6051, 98.6353, 98.4196, 98.4294, 98.5054
1762.21, 95.7519, 96.8775, 95.8041, 96.1088, 96.243, 95.7671, 97.4408, 97.5486, 97.3444, 97.829, 97.829, 98.2323, 98.6995, 98.4235, 98.202, 98.5978, 98.5929, 98.6759, 98.3979, 98.4288, 98.5058
1762.15, 95.7887, 96.8979, 95.8404, 96.1378, 96.2454, 95.7714, 97.4827, 97.5653, 97.3595, 97.8065, 97.8065, 98.2387, 98.7291, 98.4316, 98.203, 98.6233, 98.5761, 98.7121, 98.3768, 98.4365, 98.5159
1762.09, 95.8237, 96.9207, 95.8704, 96.172, 96.2482, 95.786, 97.5344, 97.5857, 97.3822, 97.7898, 97.7898, 98.2452, 98.7561, 98.439, 98.1988, 98.6457, 98.556, 98.7397, 98.3589, 98.4519, 98.5362
1762.03, 95.857, 96.9477, 95.8943, 96.2092, 96.2544, 95.8096, 97.5931, 97.6098, 97.4118, 97.7803, 97.7803, 98.2531, 98.7772, 98.4455, 98.1897, 98.6631, 98.534, 98.7564, 98.3456, 98.4739, 98.5653
1761.97, 95.8898, 96.9796, 95.913, 96.2469, 96.2667, 95.8389, 97.6549, 97.6359, 97.4459, 97.7795, 97.7795, 98.2635, 98.7895, 98.4508, 98.1765, 98.6742, 98.512, 98.7619, 98.3375, 98.5005, 98.6001
1761.91, 95.9233, 97.0152, 95.9287, 96.2829, 96.2867, 95.8706, 97.7155, 97.6612, 97.4813, 97.788, 97.788, 98.2765, 98.7915, 98.4541, 98.1605, 98.6784, 98.4928, 98.7581, 98.3344, 98.5292, 98.6359
1761.85, 95.959, 97.0526, 95.944, 96.3166, 96.315, 95.902, 97.7709, 97.6824, 97.5146, 97.8058, 97.8058, 98.2913, 98.7839, 98.4553, 98.1433, 98.6756, 98.4791, 98.7484, 98.3357, 98.5568, 98.6675
1761.79, 95.9978, 97.0893, 95.9615, 96.3487, 96.3504, 95.9314, 97.8177, 97.697, 97.5428, 97.8314, 97.8314, 98.3061, 98.7688, 98.4541, 98.1271, 98.6662, 98.4738, 98.7368, 98.3411, 98.5802, 98.6902
1761.73, 96.0401, 97.1236, 95.9829, 96.3815, 96.3907, 95.9586, 97.8542, 97.7043, 97.564, 97.8622, 97.8622, 98.3187, 98.7497, 98.4513, 98.1146, 98.6516, 98.4786, 98.7264, 98.3499, 98.5966, 98.701
1761.67, 96.085, 97.1545, 96.0086, 96.4172, 96.4329, 95.9841, 97.8797, 97.7054, 97.578, 97.8941, 97.8941, 98.3271, 98.7307, 98.4476, 98.1082, 98.6335, 98.494, 98.7187, 98.362, 98.6047, 98.6992
1761.61, 96.131, 97.1824, 96.0374, 96.4578, 96.4739, 96.0095, 97.8947, 97.703, 97.586, 97.9223, 97.9223, 98.3295, 98.7153, 98.4436, 98.1094, 98.6139, 98.5187, 98.7138, 98.3768, 98.6046, 98.6866
1761.55, 96.1759, 97.2089, 96.0672, 96.5034, 96.5111, 96.0364, 97.9009, 97.7002, 97.5902, 97.9421, 97.9421, 98.3256, 98.7059, 98.4394, 98.1178, 98.5951, 98.55, 98.7105, 98.3939, 98.5978, 98.6665
1761.49, 96.2174, 97.236, 96.0957, 96.5526, 96.5433, 96.0667, 97.9005, 97.7002, 97.5929, 97.95, 97.95, 98.3161, 98.7038, 98.4344, 98.1314, 98.5786, 98.5842, 98.7072, 98.4126, 98.5867, 98.6427
1761.43, 96.2541, 97.2656, 96.1212, 96.6023, 96.5703, 96.1022, 97.8958, 97.7049, 97.5959, 97.9439, 97.9439, 98.3031, 98.7086, 98.4273, 98.1466, 98.566, 98.6174, 98.7024, 98.432, 98.5738, 98.619
1761.37, 96.2855, 97.2994, 96.1429, 96.649, 96.5936, 96.144, 97.889, 97.7148, 97.6001, 97.9242, 97.9242, 98.2895, 98.7189, 98.4169, 98.1591, 98.5576, 98.6458, 98.6953, 98.451, 98.5606, 98.5978
1761.31, 96.3125, 97.3379, 96.1614, 96.6889, 96.6154, 96.1924, 97.8817, 97.7293, 97.6049, 97.8934, 97.8934, 98.2781, 98.7324, 98.4025, 98.1653, 98.5536, 98.666, 98.6853, 98.4686, 98.548, 98.5803
1761.25, 96.337, 97.3807, 96.1785, 96.7196, 96.6386, 96.2465, 97.8749, 97.7469, 97.6093, 97.8557, 97.8557, 98.2714, 98.7463, 98.3847, 98.1632, 98.5536, 98.6752, 98.6727, 98.4836, 98.5355, 98.5665
1761.19, 96.3616, 97.4265, 96.1963, 96.7402, 96.6656, 96.3041, 97.8691, 97.7658, 97.612, 97.8164, 97.8164, 98.2707, 98.7583, 98.3655, 98.1527, 98.5569, 98.6718, 98.6574, 98.4949, 98.5229, 98.5556
1761.13, 96.3889, 97.4732, 96.2173, 96.7516, 96.6981, 96.3621, 97.8645, 97.7843, 97.6126, 97.7811, 97.7811, 98.276, 98.7666, 98.3478, 98.1358, 98.5625, 98.6551, 98.6396, 98.5017, 98.5101, 98.5469
1761.07, 96.4208, 97.5185, 96.2433, 96.7561, 96.7367, 96.4176, 97.861, 97.8008, 97.6118, 97.7546, 97.7546, 98.2863, 98.7705, 98.3349, 98.1154, 98.5693, 98.6262, 98.6193, 98.5036, 98.4981, 98.5398
1761.01, 96.4581, 97.5601, 96.2754, 96.7571, 96.7809, 96.4677, 97.8585, 97.8142, 97.6118, 97.7407, 97.7407, 98.3001, 98.7705, 98.329, 98.0944, 98.5762, 98.5875, 98.5971, 98.501, 98.4884, 98.5342
1760.95, 96.5003, 97.5964, 96.314, 96.7581, 96.8296, 96.5113, 97.8567, 97.8237, 97.6157, 97.7414, 97.7414, 98.3162, 98.7677, 98.3308, 98.0752, 98.5821, 98.5431, 98.5742, 98.4948, 98.4828, 98.5305
1760.89, 96.5461, 97.6264, 96.3588, 96.7626, 96.8812, 96.5483, 97.8552, 97.8293, 97.6264, 97.757, 97.757, 98.3334, 98.7634, 98.3387, 98.0589, 98.5856, 98.4982, 98.5526, 98.4865, 98.4821, 98.5293
1760.83, 96.5934, 97.6501, 96.4091, 96.7731, 96.934, 96.5801, 97.8539, 97.8315, 97.6458, 97.7861, 97.7861, 98.3512, 98.7584, 98.3492, 98.0459, 98.5858, 98.4579, 98.5351, 98.478, 98.4858, 98.5309
1760.76, 96.6398, 97.6687, 96.4638, 96.7913, 96.9861, 96.6086, 97.8528, 97.8321, 97.6741, 97.8256, 97.8256, 98.3691, 98.7526, 98.3583, 98.0361, 98.5817, 98.4269, 98.5245, 98.4715, 98.4919, 98.5355
1760.7, 96.683, 97.6838, 96.5217, 96.8173, 97.0357, 96.6354, 97.8525, 97.8334, 97.7096, 97.8713, 97.8713, 98.3865, 98.7451, 98.3626, 98.0298, 98.5727, 98.4083, 98.5228, 98.4684, 98.4974, 98.5425
1760.64, 96.7212, 97.6978, 96.5809, 96.8503, 97.0806, 96.6619, 97.8542, 97.8379, 97.7491, 97.9185, 97.9185, 98.402, 98.7346, 98.3601, 98.0279, 98.5585, 98.4034, 98.5307, 98.47, 98.4999, 98.5508
1760.58, 96.7528, 97.7133, 96.6398, 96.888, 97.119, 96.6887, 97.8594, 97.8475, 97.789, 97.9628, 97.9628, 98.4134, 98.7203, 98.3517, 98.0315, 98.5393, 98.4116, 98.5471, 98.4766, 98.4978, 98.5588
1760.52, 96.7766, 97.7323, 96.6959, 96.9277, 97.1491, 96.7158, 97.8694, 97.8632, 97.8257, 98.0004, 98.0004, 98.4189, 98.7025, 98.3402, 98.0417, 98.5159, 98.4311, 98.5691, 98.4877, 98.4918, 98.5647
1760.46, 96.7921, 97.7563, 96.7469, 96.966, 97.1699, 96.7429, 97.885, 97.8844, 97.8565, 98.0289, 98.0289, 98.4171, 98.6831, 98.3297, 98.0586, 98.4897, 98.4591, 98.5928, 98.5029, 98.4841, 98.5671
1760.4, 96.7995, 97.7861, 96.7903, 96.9999, 97.1817, 96.7696, 97.9055, 97.9089, 97.8798, 98.0476, 98.0476, 98.408, 98.6651, 98.3247, 98.0812, 98.4627, 98.4928, 98.6137, 98.5211, 98.4778, 98.5656
1760.34, 96.7997, 97.8213, 96.8243, 97.0269, 97.1863, 96.7953, 97.9288, 97.9342, 97.8949, 98.0573, 98.0573, 98.3933, 98.6522, 98.328, 98.1074, 98.4373, 98.5294, 98.6279, 98.5414, 98.4757, 98.5605
1760.28, 96.7946, 97.8603, 96.8477, 97.0457, 97.1868, 96.8193, 97.9516, 97.9573, 97.9022, 98.0599, 98.0599, 98.3761, 98.6472, 98.3409, 98.1345, 98.4161, 98.5663, 98.6324, 98.5632, 98.4797, 98.5531
1760.22, 96.7869, 97.9008, 96.8602, 97.0557, 97.1872, 96.8406, 97.9704, 97.9762, 97.9025, 98.0581, 98.0581, 98.36, 98.6519, 98.3619, 98.1596, 98.401, 98.6012, 98.6264, 98.5855, 98.4894, 98.5454
1760.16, 96.7794, 97.9398, 96.8629, 97.0579, 97.1916, 96.8582, 97.9827, 97.9904, 97.8975, 98.0544, 98.0544, 98.3484, 98.6657, 98.3881, 98.1804, 98.393, 98.6319, 98.6102, 98.6077, 98.5034, 98.5392
1760.1, 96.7752, 97.9741, 96.8577, 97.054, 97.2031, 96.8712, 97.9874, 98.0002, 97.8894, 98.0508, 98.0508, 98.3431, 98.6863, 98.4153, 98.1959, 98.3916, 98.6565, 98.5862, 98.6283, 98.5194, 98.5355
1760.04, 96.7764, 98.0012, 96.8473, 97.0464, 97.2232, 96.8791, 97.9855, 98.0074, 97.8808, 98.0491, 98.0491, 98.3443, 98.7102, 98.4393, 98.2059, 98.3951, 98.6731, 98.5579, 98.6458, 98.5349, 98.534
1759.98, 96.7847, 98.0194, 96.8346, 97.0377, 97.2516, 96.8819, 97.9798, 98.0137, 97.8741, 98.0501, 98.0501, 98.3506, 98.7332, 98.4566, 98.2109, 98.4009, 98.6805, 98.5298, 98.6583, 98.5481, 98.5335
1759.92, 96.8003, 98.0288, 96.8223, 97.0306, 97.2858, 96.8802, 97.9736, 98.0211, 97.8711, 98.0546, 98.0546, 98.3595, 98.7518, 98.4652, 98.2117, 98.4059, 98.6783, 98.5065, 98.6637, 98.5584, 98.5318
1759.86, 96.8229, 98.031, 96.8127, 97.027, 97.3221, 96.8747, 97.9707, 98.0309, 97.8721, 98.0629, 98.0629, 98.3682, 98.7633, 98.4649, 98.2086, 98.4082, 98.6666, 98.4925, 98.6604, 98.5656, 98.5267
1759.8, 96.8514, 98.0293, 96.8072, 97.0283, 97.3559, 96.8667, 97.9735, 98.0438, 97.876, 98.0752, 98.0752, 98.3744, 98.7666, 98.4571, 98.2018, 98.4066, 98.6464, 98.4909, 98.6475, 98.57, 98.517
1759.74, 96.8844, 98.028, 96.8067, 97.0348, 97.3826, 96.8568, 97.9838, 98.0603, 97.8805, 98.0918, 98.0918, 98.3767, 98.7617, 98.4444, 98.1914, 98.4017, 98.6197, 98.5033, 98.6254, 98.5723, 98.503
1759.68, 96.9202, 98.0313, 96.8111, 97.0463, 97.399, 96.8463, 98.0019, 98.0801, 97.8827, 98.1121, 98.1121, 98.3744, 98.7504, 98.4302, 98.1772, 98.3952, 98.589, 98.5285, 98.5961, 98.5729, 98.4867
1759.62, 96.9568, 98.0427, 96.8203, 97.0617, 97.4031, 96.8363, 98.0276, 98.1025, 97.8806, 98.1354, 98.1354, 98.3678, 98.7357, 98.4179, 98.16, 98.3896, 98.5575, 98.563, 98.5628, 98.5724, 98.4714
1759.56, 96.9923, 98.0641, 96.8338, 97.0801, 97.3955, 96.8286, 98.06, 98.1263, 97.8738, 98.1603, 98.1603, 98.3576, 98.7212, 98.4101, 98.1412, 98.3875, 98.5287, 98.6011, 98.5294, 98.5712, 98.4607
1759.5, 97.0246, 98.0953, 96.8513, 97.1008, 97.3785, 96.8255, 98.0974, 98.1497, 97.864, 98.1848, 98.1848, 98.3452, 98.7109, 98.4076, 98.1231, 98.3906, 98.506, 98.6362, 98.4998, 98.5695, 98.458
1759.44, 97.052, 98.1345, 96.8727, 97.1236, 97.3564, 96.8293, 98.1376, 98.1707, 97.854, 98.2068, 98.2068, 98.3322, 98.7086, 98.4098, 98.1079, 98.4002, 98.4923, 98.6621, 98.477, 98.5674, 98.4652
1759.38, 97.0737, 98.1784, 96.8981, 97.1492, 97.3338, 96.8422, 98.1774, 98.1872, 97.8473, 98.2241, 98.2241, 98.3209, 98.7165, 98.4141, 98.0974, 98.4164, 98.4895, 98.6748, 98.4624, 98.5643, 98.4823
1759.32, 97.0896, 98.2228, 96.9276, 97.1785, 97.3151, 96.865, 98.213, 98.1977, 97.8461, 98.2353, 98.2353, 98.3133, 98.7351, 98.4173, 98.0925, 98.4382, 98.4978, 98.6738, 98.4553, 98.5593, 98.5075
1759.26, 97.1013, 98.2636, 96.9613, 97.2121, 97.3034, 96.897, 98.2407, 98.2015, 97.8509, 98.2394, 98.2394, 98.3115, 98.7624, 98.4157, 98.0923, 98.464, 98.5158, 98.6617, 98.4534, 98.5511, 98.5373
1759.2, 97.1112, 98.2971, 96.9985, 97.2501, 97.3, 96.9359, 98.258, 98.1991, 97.8599, 98.2368, 98.2368, 98.3163, 98.7952, 98.4068, 98.0947, 98.4911, 98.5409, 98.6444, 98.4532, 98.5388, 98.5679
1759.14, 97.1228, 98.3205, 97.0379, 97.2916, 97.3044, 96.9781, 98.2639, 98.1921, 97.8699, 98.2284, 98.2284, 98.3273, 98.8288, 98.3896, 98.0966, 98.5167, 98.5695, 98.6288, 98.4515, 98.5225, 98.5955
1759.08, 97.1388, 98.3324, 97.0774, 97.3349, 97.3155, 97.02, 98.2598, 98.1825, 97.8772, 98.2162, 98.2162, 98.3429, 98.8592, 98.365, 98.0952, 98.5375, 98.5979, 98.6211, 98.4462, 98.5036, 98.6176
1759.02, 97.1614, 98.3326, 97.1142, 97.3773, 97.3317, 97.0582, 98.2487, 98.1724, 97.8792, 98.2028, 98.2028, 98.3598, 98.8837, 98.3352, 98.0885, 98.5513, 98.6234, 98.6253, 98.4371, 98.4847, 98.6328
1758.96, 97.191, 98.3225, 97.1455, 97.4168, 97.3524, 97.0907, 98.2345, 98.1637, 97.8746, 98.1907, 98.1907, 98.3748, 98.9014, 98.3035, 98.0763, 98.5566, 98.6443, 98.6417, 98.4258, 98.4692, 98.642
1758.9, 97.2261, 98.3051, 97.1692, 97.4517, 97.3776, 97.1168, 98.2206, 98.1571, 97.8645, 98.1826, 98.1826, 98.3848, 98.9135, 98.2737, 98.0601, 98.5538, 98.6603, 98.6677, 98.4154, 98.4602, 98.6466
1758.84, 97.2638, 98.284, 97.1845, 97.4814, 97.4081, 97.1368, 98.2092, 98.1531, 97.8509, 98.1804, 98.1804, 98.3882, 98.922, 98.2487, 98.0427, 98.5451, 98.6723, 98.6983, 98.4093, 98.4596, 98.6492
1758.78, 97.3002, 98.2637, 97.1923, 97.5061, 97.4441, 97.152, 98.2005, 98.1512, 97.8371, 98.1853, 98.1853, 98.385, 98.9291, 98.2312, 98.0274, 98.5338, 98.6818, 98.7281, 98.4099, 98.4676, 98.6516
1758.72, 97.3315, 98.2485, 97.1953, 97.5264, 97.4845, 97.1639, 98.1935, 98.1514, 97.826, 98.1973, 98.1973, 98.3771, 98.9367, 98.223, 98.0169, 98.524, 98.6902, 98.7528, 98.4176, 98.4827, 98.6546
1758.66, 97.3543, 98.2415, 97.1971, 97.5428, 97.5269, 97.1743, 98.1865, 98.1534, 97.8203, 98.2152, 98.2152, 98.3676, 98.9451, 98.2251, 98.0128, 98.5192, 98.6989, 98.7702, 98.4311, 98.5022, 98.6582
1758.6, 97.3669, 98.2445, 97.2012, 97.5547, 97.5671, 97.185, 98.1783, 98.1572, 97.8219, 98.2365, 98.2365, 98.3602, 98.954, 98.2378, 98.0157, 98.5212, 98.7084, 98.7806, 98.4468, 98.5234, 98.6607
1758.53, 97.3692, 98.2574, 97.2103, 97.5611, 97.601, 97.1978, 98.1688, 98.163, 97.8321, 98.2579, 98.2579, 98.3583, 98.9624, 98.2606, 98.0245, 98.5305, 98.7186, 98.7863, 98.4607, 98.5438, 98.6606
1758.47, 97.3626, 98.2784, 97.2247, 97.5603, 97.625, 97.214, 98.1589, 98.1705, 97.8512, 98.2755, 98.2755, 98.3641, 98.9695, 98.2918, 98.038, 98.5457, 98.7284, 98.7898, 98.4689, 98.5627, 98.6566
1758.41, 97.3502, 98.3049, 97.2429, 97.5515, 97.6374, 97.2338, 98.15, 98.1795, 97.8788, 98.286, 98.286, 98.3784, 98.9747, 98.3286, 98.055, 98.5647, 98.7366, 98.7937, 98.4691, 98.5802, 98.6488
1758.35, 97.3354, 98.3333, 97.2618, 97.535, 97.639, 97.2563, 98.1435, 98.1888, 97.9135, 98.2869, 98.2869, 98.4002, 98.9778, 98.3673, 98.0744, 98.5853, 98.7414, 98.7988, 98.4608, 98.5971, 98.639
1758.29, 97.322, 98.3608, 97.278, 97.5127, 97.6323, 97.2788, 98.1403, 98.1972, 97.9524, 98.2779, 98.2779, 98.427, 98.9782, 98.4038, 98.0954, 98.606, 98.7414, 98.8049, 98.4453, 98.6141, 98.6303
1758.23, 97.3127, 98.3848, 97.2889, 97.4884, 97.6211, 97.2977, 98.1402, 98.2032, 97.9921, 98.2606, 98.2606, 98.4553, 98.9751, 98.4346, 98.1173, 98.6259, 98.7358, 98.8103, 98.4249, 98.6308, 98.6259
1758.17, 97.3092, 98.4035, 97.2937, 97.4662, 97.6084, 97.3091, 98.1431, 98.206, 98.0288, 98.2383, 98.2383, 98.4813, 98.9669, 98.4575, 98.1393, 98.6442, 98.7249, 98.8132, 98.4027, 98.646, 98.6282
1758.11, 97.3116, 98.4159, 97.2937, 97.4501, 97.5965, 97.3107, 98.1487, 98.2047, 98.0593, 98.2153, 98.2153, 98.502, 98.9517, 98.4721, 98.1599, 98.6604, 98.71, 98.8119, 98.3808, 98.6575, 98.638
1758.05, 97.3191, 98.4215, 97.2921, 97.4424, 97.5864, 97.3025, 98.1572, 98.1998, 98.0818, 98.1962, 98.1962, 98.5152, 98.9282, 98.4801, 98.1779, 98.6731, 98.6933, 98.8056, 98.361, 98.6626, 98.6535
1757.99, 97.3301, 98.4204, 97.2927, 97.4436, 97.5779, 97.2872, 98.1696, 98.1921, 98.0961, 98.1841, 98.1841, 98.5207, 98.8964, 98.4843, 98.1922, 98.6807, 98.6775, 98.7944, 98.3447, 98.6596, 98.6714
