Wavenumber, 9701_3-1.SPA, 9702_3-1.SPA, 9703_3-1.SPA, 971051_3-1.SPA, 971052_3-1.SPA, 971053_3-1.SPA, 97151_3-1.SPA, 97152_3-1.SPA, 97153_3-1.SPA, 97301_3-1.SPA, 97302_3-1.SPA, 97303_3-1.SPA, 97451_3-1.SPA, 97452_3-1.SPA, 97453_3-1.SPA, 97601_3-1.SPA, 97602_3-1.SPA, 97603_3-1.SPA, 97751_3-1.SPA, 97752_3-1.SPA, 97753_3-1.SPA, 97901_3-1.SPA, 97902_3-1.SPA, 97903_3-1.SPA
1831.82, 98.8573, 98.5249, 98.4064, 98.915, 98.7063, 98.7705, 98.4731, 98.6797, 98.2419, 98.5902, 99.0083, 98.6455, 98.661, 98.6563, 98.5732, 98.5104, 98.3211, 98.9753, 98.3526, 98.868, 98.7006, 98.4791, 98.6686, 98.6592
1831.76, 98.8655, 98.5261, 98.4027, 98.9172, 98.7283, 98.7436, 98.4576, 98.7014, 98.2432, 98.5966, 98.9904, 98.6536, 98.6785, 98.6352, 98.5873, 98.5019, 98.3099, 98.9657, 98.356, 98.8704, 98.6663, 98.4866, 98.6671, 98.651
1831.7, 98.8735, 98.5231, 98.3958, 98.9082, 98.7471, 98.711, 98.4445, 98.7254, 98.2426, 98.6009, 98.9731, 98.6464, 98.6817, 98.622, 98.5941, 98.4921, 98.3042, 98.9493, 98.3514, 98.867, 98.6348, 98.4954, 98.6634, 98.6416
1831.64, 98.8798, 98.5151, 98.387, 98.8883, 98.7618, 98.6782, 98.4361, 98.7495, 98.2381, 98.6022, 98.9575, 98.624, 98.6727, 98.6184, 98.5933, 98.4808, 98.3041, 98.9303, 98.3404, 98.8595, 98.6095, 98.5028, 98.6569, 98.6323
1831.58, 98.8828, 98.5024, 98.3775, 98.8599, 98.7725, 98.6499, 98.4341, 98.771, 98.2287, 98.6005, 98.9435, 98.5883, 98.6551, 98.6252, 98.5863, 98.4686, 98.3098, 98.9133, 98.3255, 98.8502, 98.5923, 98.5069, 98.6482, 98.6231
1831.52, 98.8816, 98.4859, 98.3682, 98.8269, 98.7801, 98.6294, 98.4392, 98.788, 98.2142, 98.596, 98.93, 98.5425, 98.6334, 98.6425, 98.5754, 98.4576, 98.3212, 98.902, 98.3091, 98.8413, 98.584, 98.5069, 98.6388, 98.613
1831.46, 98.8761, 98.4677, 98.3597, 98.7939, 98.7863, 98.6178, 98.4503, 98.7994, 98.1958, 98.5896, 98.9154, 98.491, 98.6117, 98.6684, 98.5635, 98.4504, 98.338, 98.8982, 98.2938, 98.8341, 98.5837, 98.5036, 98.6312, 98.6008
1831.4, 98.867, 98.4499, 98.3518, 98.7648, 98.7925, 98.6143, 98.465, 98.8055, 98.1755, 98.5822, 98.8988, 98.4389, 98.593, 98.6999, 98.5532, 98.4497, 98.359, 98.901, 98.2812, 98.829, 98.5896, 98.4986, 98.628, 98.5858
1831.34, 98.856, 98.4344, 98.3448, 98.7421, 98.8002, 98.6166, 98.4795, 98.8078, 98.1559, 98.574, 98.8805, 98.3917, 98.5787, 98.7329, 98.5461, 98.4575, 98.3819, 98.9081, 98.2723, 98.8254, 98.6001, 98.4942, 98.6309, 98.5686
1831.28, 98.8446, 98.4218, 98.3395, 98.7263, 98.8103, 98.6219, 98.4896, 98.8086, 98.1396, 98.5645, 98.8618, 98.3539, 98.5686, 98.7633, 98.5425, 98.4744, 98.4037, 98.9162, 98.2666, 98.8223, 98.6143, 98.4928, 98.64, 98.5505
1831.22, 98.8347, 98.4117, 98.3374, 98.7166, 98.8229, 98.6274, 98.4921, 98.8101, 98.1289, 98.5527, 98.8452, 98.3286, 98.5617, 98.7876, 98.5416, 98.4989, 98.4207, 98.9226, 98.263, 98.8185, 98.6321, 98.4958, 98.653, 98.5334
1831.16, 98.8273, 98.4026, 98.3408, 98.7117, 98.8375, 98.6313, 98.4851, 98.8135, 98.1254, 98.5375, 98.8328, 98.317, 98.5562, 98.8041, 98.5418, 98.5277, 98.4294, 98.926, 98.2601, 98.8138, 98.6539, 98.5038, 98.6664, 98.5187
1831.1, 98.823, 98.393, 98.3523, 98.7103, 98.853, 98.6327, 98.4691, 98.8184, 98.1297, 98.5182, 98.8259, 98.3183, 98.5504, 98.8131, 98.5409, 98.5566, 98.4277, 98.9268, 98.2562, 98.8082, 98.6795, 98.5165, 98.6759, 98.507
1831.04, 98.8217, 98.3818, 98.3734, 98.712, 98.8684, 98.6324, 98.4467, 98.8228, 98.1417, 98.4956, 98.8248, 98.3304, 98.543, 98.8165, 98.5368, 98.5809, 98.4157, 98.9264, 98.2505, 98.8021, 98.7081, 98.5326, 98.6783, 98.4978
1830.98, 98.8235, 98.3694, 98.4039, 98.7168, 98.8823, 98.6324, 98.4222, 98.8239, 98.1603, 98.4711, 98.8282, 98.3497, 98.5334, 98.8169, 98.5284, 98.5969, 98.3954, 98.9264, 98.2428, 98.7966, 98.7375, 98.5502, 98.6719, 98.4903
1830.92, 98.8281, 98.3574, 98.4417, 98.7252, 98.8937, 98.6351, 98.4006, 98.8192, 98.184, 98.447, 98.8345, 98.3732, 98.5216, 98.8166, 98.5154, 98.6023, 98.3708, 98.9277, 98.234, 98.7922, 98.7648, 98.5676, 98.6579, 98.4836
1830.86, 98.8359, 98.3485, 98.4826, 98.7368, 98.9011, 98.6427, 98.3862, 98.8075, 98.2105, 98.4253, 98.8423, 98.398, 98.5087, 98.8171, 98.4988, 98.5967, 98.3466, 98.9306, 98.2255, 98.7896, 98.7874, 98.5826, 98.6388, 98.4774
1830.8, 98.8472, 98.3456, 98.5217, 98.7502, 98.9033, 98.6569, 98.3824, 98.7902, 98.2373, 98.4071, 98.851, 98.4219, 98.4961, 98.8185, 98.4804, 98.5814, 98.3271, 98.9343, 98.2185, 98.7892, 98.8039, 98.5932, 98.6186, 98.4723
1830.74, 98.8623, 98.3509, 98.5542, 98.7628, 98.8991, 98.6777, 98.3903, 98.7701, 98.262, 98.3925, 98.8612, 98.4438, 98.4853, 98.8198, 98.4623, 98.5591, 98.315, 98.9375, 98.2139, 98.7913, 98.8142, 98.5979, 98.6008, 98.4692
1830.67, 98.8814, 98.3652, 98.5764, 98.7715, 98.8874, 98.7035, 98.4092, 98.7514, 98.2823, 98.3808, 98.8739, 98.4626, 98.4772, 98.8197, 98.4466, 98.5327, 98.3108, 98.9392, 98.2116, 98.7956, 98.8201, 98.5956, 98.588, 98.4686
1830.61, 98.9039, 98.3878, 98.5868, 98.7734, 98.8678, 98.7316, 98.4367, 98.7376, 98.2961, 98.3709, 98.8904, 98.4776, 98.4721, 98.8174, 98.4346, 98.5053, 98.3133, 98.9387, 98.2102, 98.8017, 98.8241, 98.5864, 98.5813, 98.4703
1830.55, 98.929, 98.4165, 98.5852, 98.7667, 98.8411, 98.7589, 98.4687, 98.7309, 98.3019, 98.3628, 98.9109, 98.4878, 98.4694, 98.8129, 98.4274, 98.4798, 98.3202, 98.9362, 98.2077, 98.8084, 98.8283, 98.5714, 98.5803, 98.4732
1830.49, 98.9552, 98.4485, 98.5731, 98.7514, 98.8091, 98.7821, 98.5007, 98.7306, 98.2992, 98.3569, 98.9352, 98.4925, 98.4677, 98.8069, 98.4252, 98.4581, 98.3291, 98.9323, 98.2021, 98.8139, 98.8337, 98.553, 98.5838, 98.4755
1830.43, 98.9813, 98.481, 98.5522, 98.7295, 98.775, 98.799, 98.528, 98.7342, 98.2885, 98.3546, 98.9622, 98.491, 98.4661, 98.801, 98.428, 98.4422, 98.3384, 98.9277, 98.1919, 98.8162, 98.8393, 98.5348, 98.5902, 98.4757
1830.37, 99.006, 98.5115, 98.5246, 98.7041, 98.7425, 98.8084, 98.5464, 98.7379, 98.2711, 98.3572, 98.9906, 98.4831, 98.4641, 98.7969, 98.4354, 98.4332, 98.3473, 98.9232, 98.1777, 98.8136, 98.8431, 98.52, 98.5981, 98.473
1830.31, 99.0282, 98.5384, 98.4924, 98.6789, 98.7154, 98.8099, 98.5531, 98.7384, 98.2498, 98.3654, 99.0191, 98.4695, 98.4622, 98.7961, 98.4466, 98.4316, 98.356, 98.9194, 98.1612, 98.8048, 98.8427, 98.5111, 98.6062, 98.468
1830.25, 99.0472, 98.561, 98.4581, 98.6573, 98.6962, 98.804, 98.5467, 98.7335, 98.2279, 98.3786, 99.0471, 98.4516, 98.4614, 98.7994, 98.4606, 98.4373, 98.3645, 98.9168, 98.1459, 98.7902, 98.8366, 98.5092, 98.6141, 98.462
1830.19, 99.062, 98.5793, 98.4242, 98.6414, 98.6858, 98.7917, 98.5281, 98.7236, 98.209, 98.395, 99.074, 98.4314, 98.463, 98.807, 98.4754, 98.4488, 98.3725, 98.9156, 98.1355, 98.771, 98.8246, 98.5133, 98.6218, 98.4563
1830.13, 99.0713, 98.5931, 98.3939, 98.6317, 98.6835, 98.7739, 98.4995, 98.7111, 98.1961, 98.4124, 99.0989, 98.4109, 98.4673, 98.8183, 98.4891, 98.4642, 98.3788, 98.9155, 98.1326, 98.7498, 98.8081, 98.5209, 98.6302, 98.4518
1830.07, 99.0741, 98.6022, 98.3705, 98.6274, 98.687, 98.7518, 98.465, 98.6996, 98.1914, 98.4284, 99.1202, 98.3921, 98.4737, 98.8321, 98.4993, 98.4808, 98.3821, 98.9163, 98.1382, 98.7292, 98.7893, 98.529, 98.6404, 98.4481
1830.01, 99.0694, 98.6058, 98.3564, 98.627, 98.6933, 98.727, 98.4289, 98.6925, 98.1954, 98.4416, 99.1358, 98.3764, 98.4799, 98.8467, 98.5045, 98.4962, 98.3811, 98.9174, 98.1504, 98.7114, 98.7702, 98.5351, 98.6538, 98.4437
1829.95, 99.0574, 98.6029, 98.3527, 98.6283, 98.6997, 98.7014, 98.3951, 98.6924, 98.2073, 98.4516, 99.1435, 98.3645, 98.4831, 98.8598, 98.5039, 98.5087, 98.3757, 98.9181, 98.1656, 98.6976, 98.7524, 98.5382, 98.6713, 98.437
1829.89, 99.0393, 98.5922, 98.3591, 98.6303, 98.7045, 98.6777, 98.3666, 98.7001, 98.2247, 98.4587, 99.1414, 98.3564, 98.4809, 98.8691, 98.4981, 98.5182, 98.3676, 98.9178, 98.1789, 98.6879, 98.7356, 98.5391, 98.6928, 98.4269
1829.83, 99.0177, 98.5735, 98.3731, 98.6321, 98.707, 98.6584, 98.3447, 98.715, 98.2452, 98.4634, 99.1298, 98.352, 98.4723, 98.8722, 98.4887, 98.5254, 98.3595, 98.9161, 98.1861, 98.6812, 98.7191, 98.54, 98.7172, 98.4138
1829.77, 98.996, 98.5473, 98.3915, 98.6341, 98.708, 98.6461, 98.3295, 98.7353, 98.2662, 98.4657, 99.1102, 98.3503, 98.4583, 98.8679, 98.4779, 98.5321, 98.3551, 98.9131, 98.1846, 98.6761, 98.702, 98.5434, 98.7417, 98.3993
1829.71, 98.9776, 98.516, 98.4104, 98.637, 98.7092, 98.6426, 98.3198, 98.7588, 98.2857, 98.4653, 99.0864, 98.3511, 98.4415, 98.856, 98.4679, 98.5396, 98.3574, 98.9093, 98.1741, 98.6712, 98.6837, 98.5513, 98.7628, 98.386
1829.65, 98.965, 98.4834, 98.4266, 98.6414, 98.712, 98.6481, 98.3139, 98.7832, 98.3026, 98.4615, 99.0626, 98.3537, 98.4257, 98.8378, 98.4605, 98.5484, 98.3681, 98.9046, 98.1567, 98.6657, 98.6652, 98.5643, 98.7769, 98.3763
1829.59, 98.9589, 98.4545, 98.4379, 98.647, 98.7178, 98.6621, 98.3106, 98.8065, 98.3165, 98.4542, 99.0425, 98.358, 98.4146, 98.8162, 98.4565, 98.5575, 98.3864, 98.8988, 98.1358, 98.6593, 98.6481, 98.5813, 98.7813, 98.3719
1829.53, 98.9585, 98.434, 98.4436, 98.6529, 98.7273, 98.6826, 98.3092, 98.8267, 98.3273, 98.444, 99.0285, 98.3643, 98.4105, 98.7943, 98.4563, 98.5648, 98.4097, 98.8909, 98.1151, 98.6522, 98.6347, 98.6, 98.7747, 98.3732
1829.47, 98.9618, 98.4257, 98.4446, 98.6574, 98.7401, 98.7071, 98.3103, 98.8418, 98.3353, 98.4324, 99.0208, 98.3731, 98.4143, 98.7754, 98.4594, 98.5672, 98.4337, 98.8796, 98.0972, 98.6453, 98.6269, 98.6178, 98.7574, 98.3789
1829.41, 98.9664, 98.4309, 98.4428, 98.6588, 98.7557, 98.733, 98.3149, 98.8502, 98.3407, 98.4218, 99.0179, 98.3852, 98.4251, 98.7618, 98.4658, 98.5624, 98.4537, 98.8643, 98.0836, 98.6396, 98.6257, 98.6324, 98.7314, 98.3874
1829.35, 98.9706, 98.4487, 98.4408, 98.656, 98.7731, 98.7576, 98.3245, 98.8504, 98.3436, 98.4144, 99.0173, 98.4016, 98.4407, 98.7541, 98.475, 98.5494, 98.4658, 98.8451, 98.0739, 98.6363, 98.6312, 98.6423, 98.6994, 98.3968
1829.29, 98.9738, 98.4755, 98.4412, 98.649, 98.7912, 98.779, 98.3403, 98.842, 98.3447, 98.4116, 99.0167, 98.4225, 98.4587, 98.7518, 98.4869, 98.529, 98.4678, 98.8241, 98.0671, 98.6367, 98.6424, 98.6476, 98.6641, 98.406
1829.23, 98.9768, 98.5065, 98.4463, 98.6395, 98.8092, 98.7953, 98.3627, 98.8259, 98.3446, 98.4136, 99.0142, 98.4477, 98.4768, 98.7531, 98.5009, 98.5039, 98.4597, 98.8049, 98.062, 98.642, 98.658, 98.6488, 98.6283, 98.4145
1829.17, 98.9807, 98.537, 98.4567, 98.6297, 98.8262, 98.8053, 98.3909, 98.8041, 98.3447, 98.4196, 99.0092, 98.4756, 98.4931, 98.7562, 98.5157, 98.4782, 98.4436, 98.7918, 98.0579, 98.6528, 98.6765, 98.6467, 98.5939, 98.423
1829.11, 98.9861, 98.5635, 98.4724, 98.6221, 98.8412, 98.8078, 98.4231, 98.7799, 98.3462, 98.4278, 99.0021, 98.5037, 98.5062, 98.7594, 98.5296, 98.456, 98.4229, 98.7888, 98.0548, 98.6693, 98.6968, 98.6422, 98.5625, 98.4322
1829.05, 98.9927, 98.5844, 98.4914, 98.6185, 98.853, 98.8024, 98.4569, 98.7568, 98.35, 98.4367, 98.9936, 98.5288, 98.515, 98.7621, 98.5404, 98.4408, 98.4016, 98.798, 98.0535, 98.6902, 98.7182, 98.6352, 98.5354, 98.4429
1828.99, 98.9984, 98.6, 98.5113, 98.619, 98.8601, 98.7892, 98.4899, 98.7378, 98.3559, 98.4451, 98.9844, 98.5476, 98.5187, 98.7644, 98.5462, 98.4345, 98.3833, 98.8188, 98.0548, 98.7134, 98.74, 98.6253, 98.5136, 98.4559
1828.93, 99.0006, 98.6117, 98.5289, 98.6226, 98.8612, 98.7698, 98.5199, 98.7244, 98.3628, 98.4526, 98.9753, 98.5578, 98.5167, 98.7667, 98.5457, 98.4378, 98.37, 98.848, 98.0595, 98.7357, 98.7616, 98.6114, 98.4977, 98.4714
1828.87, 98.9968, 98.6209, 98.5418, 98.6273, 98.8553, 98.7463, 98.5453, 98.7167, 98.3688, 98.4596, 98.9666, 98.5588, 98.5089, 98.77, 98.539, 98.4495, 98.362, 98.8808, 98.0676, 98.7538, 98.782, 98.5929, 98.488, 98.4895
1828.81, 98.9856, 98.6286, 98.5488, 98.6316, 98.8423, 98.7221, 98.5653, 98.7134, 98.3715, 98.4669, 98.959, 98.5518, 98.4962, 98.7748, 98.5274, 98.4676, 98.3575, 98.912, 98.0788, 98.7648, 98.8006, 98.5696, 98.4837, 98.5099
1828.75, 98.9679, 98.6343, 98.5499, 98.6352, 98.8234, 98.7003, 98.5789, 98.7126, 98.3691, 98.4751, 98.9533, 98.5396, 98.48, 98.7817, 98.5129, 98.4894, 98.3538, 98.9376, 98.0927, 98.767, 98.8165, 98.5423, 98.4835, 98.5317
1828.69, 98.9467, 98.6371, 98.5469, 98.6395, 98.8009, 98.6838, 98.5851, 98.7124, 98.3608, 98.4847, 98.9505, 98.5259, 98.463, 98.7908, 98.4983, 98.5121, 98.3473, 98.9558, 98.109, 98.7601, 98.8294, 98.5124, 98.4859, 98.5537
1828.63, 98.9264, 98.6354, 98.5421, 98.6475, 98.7777, 98.6739, 98.5828, 98.7114, 98.3477, 98.4958, 98.951, 98.5141, 98.4479, 98.8022, 98.4858, 98.533, 98.3352, 98.967, 98.1279, 98.7454, 98.8395, 98.4827, 98.4895, 98.5738
1828.57, 98.9113, 98.6283, 98.5382, 98.6621, 98.7569, 98.6702, 98.5706, 98.7094, 98.3321, 98.5078, 98.9544, 98.506, 98.4373, 98.8155, 98.4768, 98.5495, 98.3164, 98.9729, 98.1497, 98.7252, 98.8468, 98.456, 98.4938, 98.59
1828.51, 98.9054, 98.6159, 98.5371, 98.6854, 98.7407, 98.6708, 98.5479, 98.7065, 98.3169, 98.5205, 98.9595, 98.5017, 98.4329, 98.8299, 98.4717, 98.5597, 98.2917, 98.9761, 98.1747, 98.7023, 98.8517, 98.4356, 98.4992, 98.6005
1828.44, 98.9102, 98.5991, 98.5396, 98.7169, 98.7301, 98.6725, 98.5153, 98.7034, 98.3051, 98.5329, 98.9645, 98.4997, 98.4355, 98.8442, 98.4696, 98.5621, 98.2639, 98.9787, 98.2025, 98.6794, 98.8537, 98.4238, 98.5066, 98.6044
1828.38, 98.9255, 98.5794, 98.5455, 98.7535, 98.7242, 98.6722, 98.4752, 98.7009, 98.299, 98.5444, 98.9674, 98.4974, 98.4446, 98.8564, 98.4692, 98.5562, 98.2374, 98.9817, 98.2317, 98.6585, 98.8526, 98.4221, 98.5171, 98.602
1828.32, 98.9493, 98.5587, 98.5536, 98.7903, 98.7208, 98.6674, 98.4316, 98.6991, 98.2992, 98.5543, 98.967, 98.4922, 98.4586, 98.8643, 98.4689, 98.5425, 98.2168, 98.985, 98.2597, 98.6412, 98.8474, 98.4306, 98.5306, 98.5948
1828.26, 98.9787, 98.5385, 98.5623, 98.8213, 98.7172, 98.6576, 98.3898, 98.6981, 98.3052, 98.5623, 98.9632, 98.4829, 98.4756, 98.8656, 98.4674, 98.5227, 98.2055, 98.9876, 98.2829, 98.6284, 98.8377, 98.4479, 98.5462, 98.5854
1828.2, 99.0102, 98.5199, 98.5703, 98.8421, 98.711, 98.6442, 98.3547, 98.6979, 98.3158, 98.5685, 98.957, 98.4699, 98.4935, 98.8592, 98.4644, 98.4993, 98.2053, 98.9881, 98.2976, 98.6206, 98.8236, 98.4717, 98.5617, 98.5758
1828.14, 99.0408, 98.5043, 98.5765, 98.8504, 98.7009, 98.6298, 98.3303, 98.6985, 98.3291, 98.5737, 98.9502, 98.4553, 98.5106, 98.845, 98.4602, 98.4754, 98.215, 98.9847, 98.3009, 98.6181, 98.8057, 98.4992, 98.5745, 98.5672
1828.08, 99.068, 98.4927, 98.5805, 98.8472, 98.6871, 98.6179, 98.3181, 98.7003, 98.3433, 98.579, 98.9446, 98.4417, 98.5258, 98.8249, 98.4564, 98.4544, 98.2317, 98.9762, 98.2914, 98.6205, 98.7853, 98.5281, 98.5825, 98.5597
1828.02, 99.0898, 98.4859, 98.5829, 98.8361, 98.6714, 98.6112, 98.3168, 98.7041, 98.3569, 98.5854, 98.9413, 98.4319, 98.5388, 98.802, 98.455, 98.4393, 98.2507, 98.9619, 98.2702, 98.6271, 98.7642, 98.5569, 98.5848, 98.5517
1827.96, 99.1048, 98.4846, 98.5842, 98.822, 98.6561, 98.6112, 98.3231, 98.7106, 98.3685, 98.593, 98.9408, 98.4269, 98.5505, 98.7803, 98.4576, 98.4325, 98.2672, 98.9417, 98.2404, 98.6369, 98.7441, 98.5849, 98.5824, 98.5414
1827.9, 99.1122, 98.4886, 98.5856, 98.8096, 98.6436, 98.6171, 98.3324, 98.7202, 98.3767, 98.601, 98.9428, 98.4262, 98.5619, 98.7635, 98.4654, 98.435, 98.2773, 98.9169, 98.2074, 98.6483, 98.7264, 98.6125, 98.5773, 98.5274
1827.84, 99.1118, 98.4965, 98.5882, 98.8019, 98.6354, 98.6263, 98.3401, 98.7328, 98.3803, 98.607, 98.9471, 98.4276, 98.5744, 98.7543, 98.4779, 98.4464, 98.2788, 98.8899, 98.1768, 98.6597, 98.7121, 98.64, 98.5724, 98.5094
1827.78, 99.104, 98.5061, 98.5925, 98.8001, 98.6317, 98.6353, 98.3432, 98.7476, 98.3777, 98.608, 98.9536, 98.4284, 98.5887, 98.7537, 98.4934, 98.4647, 98.2717, 98.8641, 98.154, 98.6698, 98.7021, 98.667, 98.5699, 98.4889
1827.72, 99.0901, 98.5148, 98.5985, 98.8032, 98.6315, 98.641, 98.3406, 98.7637, 98.3683, 98.6009, 98.963, 98.4262, 98.6047, 98.761, 98.5089, 98.4869, 98.2581, 98.8433, 98.142, 98.6777, 98.6968, 98.6921, 98.5709, 98.4689
1827.66, 99.0719, 98.5203, 98.6055, 98.809, 98.6332, 98.6415, 98.333, 98.7797, 98.3519, 98.5841, 98.9759, 98.4199, 98.6212, 98.7737, 98.5211, 98.5091, 98.2415, 98.8309, 98.1413, 98.6834, 98.6971, 98.7127, 98.5752, 98.4528
1827.6, 99.0513, 98.5215, 98.6115, 98.8153, 98.6353, 98.6369, 98.3227, 98.7947, 98.3297, 98.5579, 98.9924, 98.4102, 98.6358, 98.7885, 98.5272, 98.528, 98.226, 98.8287, 98.1496, 98.6875, 98.7039, 98.726, 98.5816, 98.4434
1827.54, 99.0297, 98.5188, 98.6143, 98.8204, 98.6368, 98.6293, 98.3119, 98.808, 98.3041, 98.5248, 99.0113, 98.3989, 98.6456, 98.8023, 98.5259, 98.541, 98.2158, 98.8365, 98.1624, 98.6906, 98.7175, 98.7291, 98.5888, 98.4426
1827.48, 99.008, 98.5143, 98.6112, 98.8236, 98.6378, 98.6219, 98.3023, 98.8194, 98.2782, 98.489, 99.0301, 98.3884, 98.6481, 98.8126, 98.5177, 98.5471, 98.2136, 98.8521, 98.1749, 98.6933, 98.7379, 98.7207, 98.5959, 98.4503
1827.42, 98.9863, 98.5105, 98.6006, 98.8249, 98.6392, 98.6178, 98.2945, 98.829, 98.2552, 98.4552, 99.0453, 98.3808, 98.6415, 98.8178, 98.5046, 98.5471, 98.2209, 98.8717, 98.1827, 98.6954, 98.7641, 98.7012, 98.603, 98.4648
1827.36, 98.9638, 98.5102, 98.5816, 98.8247, 98.642, 98.6189, 98.2882, 98.8371, 98.2377, 98.4277, 99.0535, 98.3766, 98.6255, 98.818, 98.4896, 98.543, 98.2372, 98.8913, 98.1838, 98.6961, 98.7938, 98.6732, 98.6108, 98.4835
1827.3, 98.94, 98.5149, 98.5553, 98.8231, 98.6473, 98.6253, 98.2822, 98.8441, 98.2269, 98.4088, 99.0523, 98.3747, 98.6016, 98.8139, 98.476, 98.5373, 98.2604, 98.9079, 98.1788, 98.6938, 98.8238, 98.6403, 98.6201, 98.5035
1827.24, 98.9149, 98.525, 98.5236, 98.8196, 98.6552, 98.6355, 98.2759, 98.8506, 98.2225, 98.3991, 99.0417, 98.373, 98.5723, 98.8072, 98.466, 98.532, 98.2872, 98.9203, 98.1702, 98.6873, 98.8506, 98.6068, 98.6315, 98.5223
1827.18, 98.8893, 98.5396, 98.49, 98.8137, 98.6653, 98.6465, 98.2693, 98.8571, 98.223, 98.3977, 99.0239, 98.3689, 98.5413, 98.7992, 98.4613, 98.5281, 98.3141, 98.9286, 98.1615, 98.6756, 98.8709, 98.5764, 98.6446, 98.5383
1827.12, 98.865, 98.557, 98.4578, 98.8046, 98.6766, 98.6554, 98.2633, 98.8642, 98.2261, 98.4026, 99.0029, 98.3607, 98.5124, 98.7915, 98.4622, 98.5253, 98.3377, 98.9342, 98.1558, 98.6588, 98.8827, 98.5517, 98.6582, 98.5504
1827.06, 98.8446, 98.5751, 98.4301, 98.7924, 98.6879, 98.6601, 98.2593, 98.8725, 98.2295, 98.4122, 98.9831, 98.3482, 98.489, 98.785, 98.4685, 98.5223, 98.3563, 98.9385, 98.1547, 98.6383, 98.8852, 98.534, 98.6705, 98.5583
1827, 98.8301, 98.592, 98.409, 98.7775, 98.6988, 98.66, 98.2588, 98.8822, 98.2317, 98.4249, 98.968, 98.333, 98.4739, 98.7801, 98.4796, 98.5176, 98.3695, 98.9421, 98.1578, 98.6165, 98.8794, 98.5233, 98.6798, 98.5616
1826.94, 98.8233, 98.606, 98.3953, 98.7615, 98.7093, 98.6556, 98.2621, 98.8929, 98.2319, 98.4399, 98.9597, 98.3187, 98.4692, 98.7769, 98.4953, 98.5108, 98.3785, 98.9449, 98.1636, 98.5967, 98.8678, 98.519, 98.6851, 98.5602
1826.88, 98.8242, 98.6151, 98.389, 98.7463, 98.72, 98.6488, 98.2686, 98.9035, 98.2303, 98.4568, 98.9578, 98.3088, 98.4754, 98.7755, 98.5149, 98.5025, 98.385, 98.9458, 98.1702, 98.5821, 98.8535, 98.5204, 98.686, 98.5539
1826.82, 98.8319, 98.6176, 98.3889, 98.7337, 98.7318, 98.6414, 98.2759, 98.9126, 98.2276, 98.475, 98.9606, 98.3067, 98.4921, 98.7757, 98.5372, 98.4943, 98.3911, 98.9444, 98.1765, 98.5753, 98.8393, 98.5266, 98.6828, 98.5429
1826.76, 98.8441, 98.6119, 98.3931, 98.7251, 98.7447, 98.6349, 98.2812, 98.9182, 98.2244, 98.4937, 98.9657, 98.3142, 98.5174, 98.7772, 98.5608, 98.4885, 98.3976, 98.9407, 98.1826, 98.5779, 98.8276, 98.5368, 98.6762, 98.5278
1826.7, 98.8584, 98.5969, 98.3994, 98.7212, 98.758, 98.6302, 98.2817, 98.9191, 98.2212, 98.5117, 98.9708, 98.3307, 98.548, 98.7799, 98.5831, 98.4866, 98.4042, 98.9359, 98.1902, 98.5901, 98.8193, 98.5499, 98.6668, 98.5098
1826.64, 98.8726, 98.5729, 98.4059, 98.7215, 98.7701, 98.6274, 98.276, 98.9148, 98.2177, 98.5279, 98.9742, 98.3536, 98.5796, 98.7832, 98.6014, 98.489, 98.4098, 98.9317, 98.2009, 98.6104, 98.8142, 98.5645, 98.6551, 98.4906
1826.58, 98.8854, 98.5418, 98.4105, 98.7248, 98.7783, 98.626, 98.2646, 98.9058, 98.2136, 98.5416, 98.9753, 98.379, 98.6077, 98.7864, 98.6131, 98.4944, 98.4123, 98.9299, 98.216, 98.6365, 98.811, 98.5786, 98.6418, 98.4717
1826.52, 98.8963, 98.5071, 98.4123, 98.7291, 98.7803, 98.6259, 98.2498, 98.8937, 98.2082, 98.5526, 98.9739, 98.4025, 98.6282, 98.7889, 98.6164, 98.5006, 98.4102, 98.9311, 98.2351, 98.6652, 98.8083, 98.5901, 98.6274, 98.4539
1826.46, 98.9059, 98.4734, 98.4113, 98.7323, 98.7747, 98.6268, 98.2355, 98.8807, 98.2014, 98.5616, 98.9701, 98.4206, 98.6384, 98.7904, 98.6107, 98.5048, 98.4029, 98.9342, 98.2563, 98.6931, 98.8047, 98.5975, 98.6129, 98.4373
1826.4, 98.915, 98.4451, 98.4087, 98.7317, 98.7615, 98.6287, 98.2259, 98.8688, 98.1935, 98.5694, 98.9638, 98.431, 98.638, 98.7911, 98.5965, 98.5054, 98.3912, 98.9374, 98.2769, 98.7173, 98.7996, 98.5998, 98.5996, 98.4207
1826.34, 98.9241, 98.4253, 98.4064, 98.7253, 98.7425, 98.6313, 98.2243, 98.8592, 98.1855, 98.5771, 98.9547, 98.4332, 98.6283, 98.7916, 98.5754, 98.5021, 98.3773, 98.9378, 98.2941, 98.7359, 98.7933, 98.5972, 98.5885, 98.4029
1826.28, 98.9334, 98.4149, 98.4068, 98.7117, 98.7204, 98.6345, 98.2319, 98.8522, 98.1787, 98.5857, 98.9427, 98.4281, 98.6125, 98.7933, 98.549, 98.4966, 98.3635, 98.9334, 98.3065, 98.7478, 98.787, 98.5913, 98.5803, 98.3832
