Wavenumber, 9701_3-1.SPA, 9702_3-1.SPA, 9703_3-1.SPA, 971051_3-1.SPA, 971052_3-1.SPA, 971053_3-1.SPA, 97151_3-1.SPA, 97152_3-1.SPA, 97153_3-1.SPA, 97301_3-1.SPA, 97302_3-1.SPA, 97303_3-1.SPA, 97451_3-1.SPA, 97452_3-1.SPA, 97453_3-1.SPA, 97601_3-1.SPA, 97602_3-1.SPA, 97603_3-1.SPA, 97751_3-1.SPA, 97752_3-1.SPA, 97753_3-1.SPA, 97901_3-1.SPA, 97902_3-1.SPA, 97903_3-1.SPA
1795.96, 96.6752, 96.189, 95.9865, 98.0622, 98.2493, 98.1023, 96.566, 97.07, 96.3367, 97.1651, 97.5569, 97.1543, 97.52, 97.8407, 97.499, 97.7222, 97.6332, 97.9806, 97.5381, 98.0871, 98.0442, 97.95, 98.0295, 97.9067
1795.9, 96.6422, 96.1857, 95.9508, 98.064, 98.2388, 98.0974, 96.5472, 97.0302, 96.3172, 97.144, 97.5513, 97.1321, 97.503, 97.8107, 97.4863, 97.7356, 97.6179, 97.9543, 97.5198, 98.0577, 98.0472, 97.9525, 98.039, 97.9197
1795.84, 96.6068, 96.1767, 95.9157, 98.0635, 98.2278, 98.0929, 96.5277, 96.9921, 96.3064, 97.1243, 97.549, 97.1034, 97.4855, 97.7796, 97.4701, 97.7423, 97.6027, 97.9344, 97.5069, 98.0317, 98.0559, 97.9506, 98.0526, 97.9285
1795.78, 96.5695, 96.1631, 95.8827, 98.0622, 98.2179, 98.0885, 96.5083, 96.9569, 96.3037, 97.1063, 97.5455, 97.0706, 97.4676, 97.7498, 97.4506, 97.7399, 97.5878, 97.924, 97.5006, 98.0117, 98.0685, 97.944, 98.0692, 97.9314
1795.72, 96.5308, 96.1465, 95.8529, 98.0617, 98.2094, 98.0841, 96.4896, 96.9251, 96.3077, 97.0897, 97.538, 97.0374, 97.4501, 97.723, 97.4286, 97.7276, 97.5732, 97.9247, 97.5012, 97.9983, 98.0833, 97.9329, 98.0877, 97.9278
1795.66, 96.4917, 96.1282, 95.8272, 98.0631, 98.2015, 98.0801, 96.4724, 96.897, 96.3165, 97.074, 97.5251, 97.0072, 97.4336, 97.7004, 97.4051, 97.7062, 97.558, 97.9364, 97.5081, 97.9908, 98.0984, 97.9185, 98.1063, 97.9182
1795.6, 96.4531, 96.1085, 95.8051, 98.0665, 98.1923, 98.0767, 96.4567, 96.8722, 96.3282, 97.0584, 97.508, 96.9828, 97.4184, 97.6818, 97.3817, 97.678, 97.5417, 97.9573, 97.5197, 97.9868, 98.1118, 97.9017, 98.1234, 97.904
1795.54, 96.4162, 96.0867, 95.7856, 98.0716, 98.18, 98.0745, 96.4419, 96.8504, 96.34, 97.0421, 97.4886, 96.9653, 97.404, 97.6666, 97.3604, 97.6458, 97.5235, 97.9844, 97.5331, 97.9838, 98.1217, 97.8837, 98.1371, 97.8866
1795.48, 96.3823, 96.0617, 95.7671, 98.0775, 98.1637, 98.0736, 96.4266, 96.8309, 96.3496, 97.0241, 97.4692, 96.9541, 97.3899, 97.6538, 97.343, 97.613, 97.5034, 98.0136, 97.5451, 97.9795, 98.1261, 97.8652, 98.146, 97.8674
1795.42, 96.3519, 96.0323, 95.7479, 98.083, 98.1436, 98.0738, 96.4091, 96.813, 96.3544, 97.0038, 97.451, 96.947, 97.3757, 97.6422, 97.3306, 97.5824, 97.4813, 98.0408, 97.5524, 97.9727, 98.1241, 97.8468, 98.1491, 97.8472
1795.36, 96.3248, 95.9978, 95.7267, 98.087, 98.1213, 98.0748, 96.3878, 96.7957, 96.3529, 96.981, 97.4343, 96.941, 97.3616, 97.6311, 97.3234, 97.5561, 97.4579, 98.0623, 97.5528, 97.9635, 98.1155, 97.8291, 98.1463, 97.8266
1795.3, 96.3, 95.9586, 95.703, 98.089, 98.0997, 98.0759, 96.3622, 96.7785, 96.3441, 96.9561, 97.4182, 96.9332, 97.3489, 97.6202, 97.3205, 97.5357, 97.4344, 98.0751, 97.5454, 97.9532, 98.1012, 97.8125, 98.1379, 97.8059
1795.24, 96.276, 95.9154, 95.6768, 98.0889, 98.0817, 98.0768, 96.3321, 96.7606, 96.3283, 96.9299, 97.4016, 96.9214, 97.3392, 97.6096, 97.32, 97.5214, 97.4125, 98.0773, 97.5307, 97.944, 98.0833, 97.7979, 98.1248, 97.7855
1795.18, 96.2508, 95.8698, 95.6485, 98.0871, 98.0701, 98.0775, 96.2984, 96.7416, 96.3071, 96.9036, 97.3832, 96.9047, 97.334, 97.5996, 97.3198, 97.5128, 97.3945, 98.0685, 97.5107, 97.9377, 98.0642, 97.7857, 98.1081, 97.7665
1795.12, 96.2232, 95.8235, 95.6189, 98.0844, 98.0662, 98.0783, 96.2624, 96.7209, 96.2823, 96.8788, 97.3628, 96.8834, 97.3338, 97.5901, 97.3179, 97.5084, 97.3829, 98.0493, 97.4883, 97.9355, 98.0462, 97.7763, 98.0893, 97.7502
1795.06, 96.1925, 95.778, 95.5888, 98.0817, 98.0701, 98.0801, 96.2254, 96.698, 96.2559, 96.8567, 97.3406, 96.8586, 97.3374, 97.5808, 97.313, 97.5061, 97.3799, 98.0217, 97.4664, 97.9376, 98.0309, 97.7694, 98.0698, 97.7382
1795, 96.1588, 95.7341, 95.5583, 98.0802, 98.0801, 98.084, 96.1886, 96.6722, 96.2291, 96.8383, 97.3175, 96.8322, 97.3422, 97.571, 97.3046, 97.5036, 97.3866, 97.9885, 97.4474, 97.9429, 98.0192, 97.7645, 98.0514, 97.7315
1794.94, 96.1229, 95.692, 95.5272, 98.0807, 98.0938, 98.0907, 96.1525, 96.6426, 96.2019, 96.8241, 97.2949, 96.8059, 97.345, 97.5598, 97.2931, 97.4984, 97.4027, 97.953, 97.4328, 97.9498, 98.0108, 97.761, 98.0357, 97.7301
1794.88, 96.0859, 95.6508, 95.4948, 98.0834, 98.1081, 98.1007, 96.1174, 96.6087, 96.1732, 96.814, 97.2742, 96.7812, 97.3426, 97.5463, 97.2795, 97.489, 97.4263, 97.9185, 97.4231, 97.9565, 98.0049, 97.7582, 98.0244, 97.7329
1794.82, 96.0484, 95.6091, 95.4596, 98.0883, 98.12, 98.1134, 96.0835, 96.5706, 96.1409, 96.8073, 97.2566, 96.7588, 97.3336, 97.53, 97.2651, 97.4746, 97.454, 97.8875, 97.4176, 97.9613, 98.0004, 97.7563, 98.019, 97.7376
1794.76, 96.0104, 95.5653, 95.4202, 98.0946, 98.1277, 98.1277, 96.0504, 96.5299, 96.1029, 96.8027, 97.243, 96.7387, 97.3178, 97.5108, 97.2507, 97.4559, 97.4816, 97.8617, 97.4152, 97.9632, 97.996, 97.756, 98.0204, 97.7413
1794.7, 95.9717, 95.5179, 95.3754, 98.1006, 98.1299, 98.1416, 96.0179, 96.489, 96.0576, 96.7987, 97.2339, 96.7204, 97.2968, 97.4889, 97.2376, 97.4343, 97.5047, 97.8415, 97.4141, 97.9623, 97.9906, 97.7586, 98.0288, 97.7416
1794.64, 95.9317, 95.4665, 95.3247, 98.1044, 98.127, 98.153, 95.9857, 96.4516, 96.0052, 96.7934, 97.2291, 96.7025, 97.2733, 97.465, 97.2262, 97.4121, 97.5199, 97.8265, 97.4125, 97.9591, 97.9834, 97.7655, 98.0436, 97.7371
1794.57, 95.89, 95.4118, 95.2689, 98.104, 98.1199, 98.1596, 95.9534, 96.4214, 95.9471, 96.7851, 97.2276, 96.6835, 97.2498, 97.4396, 97.2165, 97.3915, 97.5246, 97.8157, 97.4092, 97.955, 97.9737, 97.7772, 98.0629, 97.728
1794.51, 95.8469, 95.3564, 95.2098, 98.0978, 98.1104, 98.1598, 95.9207, 96.4009, 95.8865, 96.7722, 97.2282, 96.662, 97.2282, 97.4132, 97.208, 97.3741, 97.5181, 97.8076, 97.4029, 97.9513, 97.9615, 97.7934, 98.0846, 97.7161
1794.45, 95.8033, 95.3033, 95.1506, 98.0855, 98.1, 98.1527, 95.8877, 96.3911, 95.8271, 96.7538, 97.2292, 96.637, 97.2094, 97.3862, 97.1994, 97.3603, 97.5013, 97.8014, 97.3932, 97.9494, 97.9472, 97.8118, 98.1058, 97.7042
1794.39, 95.7608, 95.2559, 95.0947, 98.0675, 98.0904, 98.1383, 95.8546, 96.3904, 95.7728, 96.7298, 97.2294, 96.6085, 97.1934, 97.3588, 97.1889, 97.3498, 97.4769, 97.7963, 97.3804, 97.9501, 97.9319, 97.8294, 98.1237, 97.6947
1794.33, 95.7214, 95.2168, 95.0449, 98.0458, 98.0822, 98.1177, 95.8225, 96.3954, 95.7266, 96.7009, 97.2281, 96.5771, 97.1796, 97.3313, 97.1746, 97.3412, 97.4485, 97.7921, 97.3652, 97.9534, 97.9171, 97.8427, 98.1362, 97.6893
1794.27, 95.6869, 95.1865, 95.0034, 98.023, 98.0755, 98.0924, 95.7926, 96.4013, 95.6904, 96.6692, 97.2255, 96.545, 97.1674, 97.3042, 97.1552, 97.3331, 97.4207, 97.7887, 97.3488, 97.9583, 97.9043, 97.8487, 98.1419, 97.6881
1794.21, 95.6585, 95.1636, 94.9706, 98.0017, 98.0699, 98.0644, 95.766, 96.4032, 95.6639, 96.6374, 97.2225, 96.5144, 97.1567, 97.2779, 97.1305, 97.3244, 97.3983, 97.7857, 97.3322, 97.9628, 97.8945, 97.8456, 98.1409, 97.6897
1794.15, 95.6367, 95.145, 94.9452, 97.9844, 98.0645, 98.036, 95.7438, 96.3976, 95.646, 96.6083, 97.2202, 96.4882, 97.1477, 97.253, 97.1018, 97.3144, 97.3847, 97.7829, 97.3163, 97.9645, 97.8881, 97.8337, 98.1344, 97.6916
1794.09, 95.621, 95.1267, 94.9247, 97.9725, 98.0586, 98.0086, 95.7261, 96.3831, 95.6339, 96.5849, 97.2192, 96.4683, 97.1402, 97.23, 97.0718, 97.3036, 97.382, 97.7795, 97.3013, 97.9606, 97.8844, 97.8148, 98.1248, 97.6916
1794.03, 95.6104, 95.1051, 94.9061, 97.9667, 98.0515, 97.9835, 95.7124, 96.3604, 95.6246, 96.569, 97.2191, 96.4561, 97.1341, 97.209, 97.0438, 97.2928, 97.3893, 97.7749, 97.2868, 97.9489, 97.8819, 97.7918, 98.1147, 97.6878
1793.97, 95.6028, 95.0783, 94.8864, 97.9664, 98.043, 97.9614, 95.7016, 96.3324, 95.6148, 96.5613, 97.2184, 96.451, 97.1286, 97.1898, 97.021, 97.2831, 97.4032, 97.7688, 97.2718, 97.9286, 97.879, 97.768, 98.1064, 97.6796
1793.91, 95.596, 95.0458, 94.8631, 97.9702, 98.0331, 97.9425, 95.6919, 96.3026, 95.6021, 96.5611, 97.2149, 96.4515, 97.1224, 97.1717, 97.0052, 97.2755, 97.4184, 97.7608, 97.2555, 97.9001, 97.8742, 97.7461, 98.1008, 97.6676
1793.85, 95.5875, 95.0088, 94.835, 97.9764, 98.0221, 97.9271, 95.6815, 96.2743, 95.5848, 96.5665, 97.2059, 96.4545, 97.1141, 97.1538, 96.9963, 97.2706, 97.4286, 97.7511, 97.2377, 97.8656, 97.8669, 97.7278, 98.0974, 97.6531
1793.79, 95.5752, 94.9692, 94.802, 97.9824, 98.0101, 97.9155, 95.6686, 96.2497, 95.5624, 96.5748, 97.1897, 96.4565, 97.1027, 97.1355, 96.9922, 97.2684, 97.4288, 97.7398, 97.2194, 97.8282, 97.8571, 97.7135, 98.094, 97.6376
1793.73, 95.5574, 94.9287, 94.7651, 97.9858, 97.9972, 97.9081, 95.6517, 96.2289, 95.5356, 96.583, 97.1656, 96.4541, 97.0879, 97.1162, 96.9897, 97.2686, 97.416, 97.7268, 97.2028, 97.7916, 97.8456, 97.7027, 98.0877, 97.6226
1793.67, 95.5337, 94.8884, 94.726, 97.9845, 97.9837, 97.9057, 95.6296, 96.2108, 95.5056, 96.5885, 97.1344, 96.4447, 97.0702, 97.0962, 96.9852, 97.2707, 97.3908, 97.7121, 97.1909, 97.7592, 97.8333, 97.694, 98.0758, 97.6091
1793.61, 95.5043, 94.8487, 94.6866, 97.9766, 97.9698, 97.9087, 95.6013, 96.1925, 95.4745, 96.5892, 97.0982, 96.4271, 97.0511, 97.0763, 96.9759, 97.2743, 97.3567, 97.6954, 97.1871, 97.7333, 97.8209, 97.6857, 98.0571, 97.5975
1793.55, 95.4705, 94.8097, 94.6488, 97.9615, 97.9564, 97.9171, 95.5667, 96.1715, 95.4445, 96.5838, 97.0597, 96.4017, 97.0319, 97.0576, 96.9608, 97.2791, 97.3188, 97.6766, 97.1942, 97.7153, 97.8086, 97.6763, 98.0324, 97.5883
1793.49, 95.4342, 94.7717, 94.6136, 97.9399, 97.9451, 97.93, 95.5265, 96.1456, 95.4176, 96.5719, 97.0218, 96.3703, 97.0142, 97.0417, 96.9403, 97.2849, 97.2826, 97.656, 97.213, 97.7053, 97.7964, 97.6643, 98.0041, 97.5816
1793.43, 95.3973, 94.7357, 94.5811, 97.9134, 97.9377, 97.9459, 95.4828, 96.1142, 95.3957, 96.5536, 96.987, 96.3358, 96.9986, 97.0296, 96.9165, 97.2914, 97.2521, 97.6343, 97.2426, 97.7029, 97.7841, 97.649, 97.976, 97.5777
1793.37, 95.3618, 94.703, 94.5505, 97.8843, 97.9361, 97.9622, 95.4387, 96.078, 95.3799, 96.5298, 96.9572, 96.3015, 96.9852, 97.0217, 96.8922, 97.2982, 97.2287, 97.613, 97.2798, 97.7071, 97.7715, 97.6301, 97.9516, 97.5763
1793.31, 95.3287, 94.675, 94.5204, 97.8554, 97.9417, 97.9762, 95.3985, 96.0391, 95.3706, 96.5017, 96.9334, 96.2705, 96.9733, 97.0178, 96.8697, 97.3048, 97.2115, 97.5936, 97.3197, 97.7171, 97.7589, 97.6087, 97.9334, 97.5769
1793.25, 95.2989, 94.6522, 94.4893, 97.8287, 97.9549, 97.9855, 95.3663, 96.0001, 95.367, 96.4707, 96.916, 96.2449, 96.9617, 97.0171, 96.851, 97.3102, 97.1982, 97.5777, 97.3571, 97.7319, 97.7467, 97.5869, 97.9221, 97.5786
1793.19, 95.2725, 94.6339, 94.4561, 97.8054, 97.975, 97.9881, 95.3454, 95.963, 95.3674, 96.4381, 96.9043, 96.2258, 96.9494, 97.0184, 96.8368, 97.3132, 97.1864, 97.5662, 97.3874, 97.7505, 97.7355, 97.5672, 97.9165, 97.5804
1793.13, 95.2494, 94.6182, 94.421, 97.7857, 98, 97.9836, 95.337, 95.9291, 95.3688, 96.4051, 96.8969, 96.2132, 96.9352, 97.0208, 96.8272, 97.3126, 97.1744, 97.5594, 97.4076, 97.7715, 97.7261, 97.5529, 97.9142, 97.5814
1793.07, 95.2292, 94.6028, 94.3853, 97.7694, 98.0277, 97.9727, 95.3399, 95.8981, 95.3677, 96.3725, 96.8915, 96.2063, 96.9186, 97.0239, 96.8211, 97.3071, 97.1622, 97.557, 97.4165, 97.7932, 97.7186, 97.5465, 97.9125, 97.5814
1793.01, 95.2113, 94.5855, 94.3512, 97.7558, 98.0554, 97.9574, 95.3501, 95.8692, 95.3602, 96.3406, 96.8855, 96.2036, 96.8993, 97.0279, 96.8174, 97.2956, 97.1511, 97.558, 97.415, 97.8131, 97.7135, 97.5494, 97.9093, 97.5811
1792.95, 95.1942, 94.5658, 94.3213, 97.745, 98.0808, 97.94, 95.3621, 95.8412, 95.3434, 96.3092, 96.8763, 96.2032, 96.8778, 97.0336, 96.8144, 97.2778, 97.1424, 97.5612, 97.4051, 97.8289, 97.7105, 97.5611, 97.9032, 97.582
1792.89, 95.1764, 94.5441, 94.2977, 97.7377, 98.1023, 97.9232, 95.3697, 95.8134, 95.3156, 96.2782, 96.8619, 96.2034, 96.8551, 97.0417, 96.8108, 97.2537, 97.1373, 97.5653, 97.3896, 97.8383, 97.7095, 97.5793, 97.8938, 97.586
1792.83, 95.1554, 94.5224, 94.2813, 97.7351, 98.1186, 97.9092, 95.3681, 95.7866, 95.2772, 96.2479, 96.8418, 96.2026, 96.833, 97.0527, 96.8052, 97.2249, 97.1354, 97.5692, 97.3708, 97.84, 97.7101, 97.6004, 97.8813, 97.5945
1792.77, 95.1288, 94.5024, 94.2713, 97.7384, 98.1288, 97.899, 95.3545, 95.7624, 95.2305, 96.2189, 96.8167, 96.1996, 96.8139, 97.066, 96.7966, 97.1939, 97.1352, 97.572, 97.3504, 97.8338, 97.7116, 97.6202, 97.8665, 97.6083
1792.71, 95.0951, 94.4853, 94.2656, 97.7485, 98.1323, 97.8928, 95.3294, 95.7436, 95.1795, 96.1924, 96.7888, 96.1934, 96.8007, 97.08, 96.785, 97.1642, 97.1346, 97.5732, 97.3293, 97.8214, 97.7134, 97.6351, 97.8502, 97.6264
1792.65, 95.0537, 94.4706, 94.2611, 97.7649, 98.129, 97.8895, 95.296, 95.7323, 95.1284, 96.1698, 96.7608, 96.1838, 96.7958, 97.0922, 96.7706, 97.1394, 97.1315, 97.5726, 97.3076, 97.8058, 97.7147, 97.6434, 97.8336, 97.6472
1792.59, 95.0063, 94.4562, 94.2549, 97.7862, 98.1194, 97.8874, 95.2592, 95.7299, 95.0816, 96.1523, 96.7353, 96.1712, 96.8009, 97.1, 96.7548, 97.1226, 97.1251, 97.5707, 97.2852, 97.7907, 97.7151, 97.6449, 97.8183, 97.6683
1792.53, 94.956, 94.4397, 94.2445, 97.8104, 98.1049, 97.8848, 95.2244, 95.736, 95.0419, 96.14, 96.7139, 96.1563, 96.8159, 97.1012, 96.7389, 97.1155, 97.116, 97.5682, 97.2622, 97.78, 97.7147, 97.641, 97.8065, 97.6874
1792.47, 94.9075, 94.4188, 94.2289, 97.835, 98.0884, 97.8802, 95.1959, 95.7485, 95.0106, 96.1321, 96.6967, 96.1405, 96.8386, 97.095, 96.7247, 97.1175, 97.1057, 97.5662, 97.2392, 97.7767, 97.7141, 97.6339, 97.8002, 97.7033
1792.41, 94.8654, 94.3927, 94.2076, 97.8582, 98.0734, 97.8733, 95.176, 95.764, 94.988, 96.1267, 96.6826, 96.125, 96.8651, 97.0816, 96.7135, 97.1261, 97.096, 97.566, 97.2172, 97.7819, 97.7144, 97.6255, 97.8011, 97.7154
1792.34, 94.8337, 94.3622, 94.181, 97.879, 98.0634, 97.8645, 95.1648, 95.7793, 94.9732, 96.1214, 96.67, 96.111, 96.8901, 97.0627, 96.706, 97.1377, 97.0883, 97.5684, 97.1977, 97.7951, 97.7169, 97.6169, 97.8098, 97.7242
1792.28, 94.8144, 94.3295, 94.1502, 97.8969, 98.061, 97.8551, 95.1606, 95.7916, 94.9653, 96.1144, 96.6569, 96.0988, 96.9085, 97.0406, 96.7028, 97.1481, 97.0831, 97.5734, 97.1819, 97.8142, 97.7221, 97.6082, 97.8259, 97.7303
1792.22, 94.8075, 94.2969, 94.1159, 97.9115, 98.0668, 97.8473, 95.1608, 95.7995, 94.9631, 96.1043, 96.6419, 96.0887, 96.9161, 97.018, 96.7038, 97.1538, 97.0799, 97.5803, 97.1706, 97.8358, 97.7293, 97.5987, 97.8472, 97.7341
1792.16, 94.8106, 94.2663, 94.0796, 97.9226, 98.079, 97.8429, 95.1621, 95.8027, 94.9657, 96.0911, 96.6241, 96.0804, 96.9112, 96.997, 96.7089, 97.1528, 97.0775, 97.5873, 97.1641, 97.8563, 97.7371, 97.5876, 97.8712, 97.735
1792.1, 94.82, 94.2387, 94.0429, 97.9295, 98.0936, 97.8436, 95.1623, 95.8017, 94.9716, 96.076, 96.6035, 96.0733, 96.8946, 96.9791, 96.7174, 97.1444, 97.0752, 97.5923, 97.1614, 97.8729, 97.743, 97.5746, 97.8952, 97.7321
1792.04, 94.8306, 94.2135, 94.0077, 97.9316, 98.1057, 97.8503, 95.1594, 95.7973, 94.9792, 96.0604, 96.5799, 96.0674, 96.8698, 96.9654, 96.7289, 97.1293, 97.0727, 97.5928, 97.1615, 97.8837, 97.7447, 97.5601, 97.9169, 97.7242
1791.98, 94.8376, 94.1899, 93.9764, 97.9287, 98.1108, 97.8624, 95.1526, 95.7901, 94.9865, 96.0461, 96.5539, 96.0628, 96.8414, 96.9563, 96.742, 97.109, 97.0704, 97.5871, 97.1632, 97.8883, 97.7404, 97.5451, 97.9349, 97.7105
1791.92, 94.8369, 94.1669, 93.9511, 97.9214, 98.106, 97.8784, 95.1418, 95.7808, 94.9914, 96.0343, 96.5261, 96.0597, 96.8149, 96.9519, 96.7552, 97.0851, 97.0694, 97.5745, 97.1653, 97.8874, 97.7302, 97.5311, 97.9486, 97.691
1791.86, 94.8257, 94.1445, 93.9329, 97.9114, 98.0916, 97.896, 95.1275, 95.7695, 94.9923, 96.0258, 96.4979, 96.0589, 96.7942, 96.952, 96.7668, 97.0594, 97.0711, 97.5557, 97.1679, 97.8824, 97.7158, 97.5193, 97.9578, 97.667
1791.8, 94.8034, 94.1229, 93.922, 97.9014, 98.0701, 97.912, 95.1106, 95.7568, 94.9888, 96.0208, 96.4713, 96.0605, 96.7814, 96.9562, 96.7748, 97.0333, 97.0763, 97.5323, 97.1714, 97.8748, 97.6998, 97.5102, 97.9619, 97.6407
1791.74, 94.7713, 94.1028, 93.9172, 97.8941, 98.0461, 97.9233, 95.0921, 95.7435, 94.981, 96.0193, 96.4494, 96.0646, 96.7763, 96.9636, 96.7782, 97.0086, 97.0851, 97.5074, 97.1769, 97.866, 97.6855, 97.5038, 97.9603, 97.6148
1791.68, 94.7328, 94.0847, 93.9163, 97.892, 98.0246, 97.9275, 95.0738, 95.7313, 94.9699, 96.0217, 96.435, 96.0704, 96.7767, 96.9727, 96.7768, 96.9875, 97.0969, 97.4841, 97.1856, 97.8565, 97.6755, 97.4993, 97.9522, 97.592
1791.62, 94.6929, 94.0685, 93.917, 97.8963, 98.0095, 97.923, 95.0572, 95.7218, 94.9568, 96.0282, 96.4308, 96.0769, 96.7795, 96.9818, 96.7718, 96.9725, 97.1104, 97.4651, 97.1981, 97.8461, 97.671, 97.4962, 97.9372, 97.5741
1791.56, 94.6571, 94.0534, 93.917, 97.9063, 98.0027, 97.9097, 95.0444, 95.7167, 94.9424, 96.039, 96.4378, 96.0826, 96.7822, 96.9892, 96.7652, 96.9658, 97.1239, 97.4526, 97.2141, 97.8345, 97.6715, 97.4942, 97.9161, 97.5623
1791.5, 94.6309, 94.0389, 93.9154, 97.9203, 98.0035, 97.8889, 95.0373, 95.7169, 94.9269, 96.0538, 96.4549, 96.0862, 96.7827, 96.9939, 96.7595, 96.9688, 97.136, 97.4472, 97.2327, 97.8209, 97.6753, 97.4937, 97.8907, 97.5565
1791.44, 94.6178, 94.0253, 93.9122, 97.9356, 98.0095, 97.8635, 95.0374, 95.7221, 94.9101, 96.0711, 96.479, 96.0864, 96.7812, 96.9957, 96.7569, 96.9818, 97.1451, 97.4482, 97.2522, 97.8046, 97.6797, 97.4957, 97.8643, 97.5559
1791.38, 94.6196, 94.0139, 93.9087, 97.9495, 98.017, 97.8367, 95.0457, 95.7313, 94.8919, 96.0886, 96.5055, 96.0826, 96.7786, 96.9954, 96.7586, 97.0031, 97.1503, 97.4536, 97.2708, 97.7853, 97.6819, 97.5016, 97.8405, 97.5591
1791.32, 94.6352, 94.0075, 93.9066, 97.96, 98.0221, 97.8125, 95.062, 95.7426, 94.8729, 96.1034, 96.5294, 96.0745, 96.7767, 96.9949, 96.7643, 97.0297, 97.1508, 97.4603, 97.2874, 97.7631, 97.6796, 97.5125, 97.8225, 97.5644
1791.26, 94.6616, 94.0094, 93.9078, 97.9662, 98.0219, 97.7939, 95.085, 95.7543, 94.8547, 96.1125, 96.5466, 96.062, 96.7772, 96.9961, 96.7725, 97.0586, 97.1465, 97.4655, 97.3015, 97.739, 97.6714, 97.529, 97.8123, 97.5704
1791.2, 94.6943, 94.0219, 93.9138, 97.9684, 98.0144, 97.7829, 95.1124, 95.7647, 94.8398, 96.1144, 96.5548, 96.0458, 96.7808, 97.0001, 96.7808, 97.0867, 97.1375, 97.4669, 97.3132, 97.7145, 97.6571, 97.5509, 97.8099, 97.5755
1791.14, 94.7289, 94.046, 93.9255, 97.9676, 97.9994, 97.7801, 95.1408, 95.7735, 94.8309, 96.1087, 96.554, 96.0268, 96.7872, 97.0072, 96.7867, 97.1125, 97.1246, 97.4637, 97.3231, 97.6918, 97.6374, 97.5768, 97.8138, 97.5792
1791.08, 94.7616, 94.0798, 93.9429, 97.9648, 97.9778, 97.7847, 95.1666, 95.7809, 94.8299, 96.0973, 96.5464, 96.0061, 96.7949, 97.0164, 96.7885, 97.1355, 97.1089, 97.4571, 97.3312, 97.6737, 97.6143, 97.605, 97.8207, 97.581
1791.02, 94.79, 94.1194, 93.9654, 97.9612, 97.9519, 97.7945, 95.1863, 95.7878, 94.8375, 96.0835, 96.5355, 95.9852, 96.8023, 97.0259, 96.7851, 97.1561, 97.0914, 97.4496, 97.337, 97.6624, 97.5904, 97.6332, 97.8275, 97.5814
1790.96, 94.8131, 94.1595, 93.9915, 97.9571, 97.9247, 97.8072, 95.1969, 95.7955, 94.8524, 96.0714, 96.525, 95.9659, 96.8079, 97.0336, 96.7769, 97.175, 97.0735, 97.4444, 97.3395, 97.6594, 97.5688, 97.6594, 97.8312, 97.5811
1790.9, 94.8312, 94.1952, 94.0192, 97.953, 97.8999, 97.8201, 95.197, 95.8047, 94.8719, 96.0648, 96.5185, 95.9498, 96.811, 97.0383, 96.7652, 97.192, 97.056, 97.4444, 97.3373, 97.6644, 97.5525, 97.6819, 97.8304, 97.5814
1790.84, 94.8449, 94.2234, 94.0461, 97.9489, 97.8809, 97.8315, 95.1866, 95.8158, 94.8929, 96.0664, 96.5183, 95.938, 96.8122, 97.0399, 96.7517, 97.2059, 97.0394, 97.4509, 97.3297, 97.6752, 97.5436, 97.7001, 97.8254, 97.5835
1790.78, 94.855, 94.2429, 94.0694, 97.9447, 97.8707, 97.8403, 95.1677, 95.8281, 94.9123, 96.0771, 96.5257, 95.9312, 96.8131, 97.0394, 96.7386, 97.215, 97.0244, 97.4631, 97.317, 97.6883, 97.5433, 97.714, 97.8177, 97.5882
1790.72, 94.8619, 94.2551, 94.0868, 97.9408, 97.8709, 97.8466, 95.1438, 95.8405, 94.9283, 96.0959, 96.5405, 95.9292, 96.8155, 97.0387, 96.7279, 97.2178, 97.0116, 97.4787, 97.3015, 97.6993, 97.5513, 97.724, 97.8101, 97.596
1790.66, 94.866, 94.2624, 94.0969, 97.9371, 97.8817, 97.8511, 95.1194, 95.8519, 94.9403, 96.1202, 96.5622, 95.9314, 96.8208, 97.0392, 96.7209, 97.214, 97.0024, 97.4941, 97.2863, 97.7044, 97.5662, 97.7312, 97.8054, 97.6065
1790.6, 94.8675, 94.2678, 94.0992, 97.9333, 97.9019, 97.8553, 95.0995, 95.8611, 94.9491, 96.1465, 96.5891, 95.9367, 96.8298, 97.0417, 96.7183, 97.205, 96.9986, 97.5063, 97.2753, 97.7014, 97.5862, 97.7364, 97.8055, 97.6189
1790.54, 94.8671, 94.2733, 94.0951, 97.9288, 97.9288, 97.8605, 95.0883, 95.8678, 94.9557, 96.1711, 96.6195, 95.9439, 96.8418, 97.0457, 96.7199, 97.1936, 97.0018, 97.5135, 97.2715, 97.6905, 97.609, 97.74, 97.8114, 97.6326
1790.48, 94.8658, 94.2802, 94.0873, 97.9224, 97.9591, 97.8682, 95.0886, 95.8722, 94.9615, 96.191, 96.6513, 95.9523, 96.8549, 97.0498, 96.724, 97.1833, 97.0137, 97.5166, 97.2761, 97.6744, 97.6327, 97.7421, 97.8222, 97.6466
1790.42, 94.8648, 94.2888, 94.0791, 97.9125, 97.9894, 97.8792, 95.1011, 95.875, 94.9675, 96.2042, 96.6819, 95.9615, 96.8668, 97.0524, 96.7287, 97.177, 97.0347, 97.5179, 97.288, 97.6572, 97.6557, 97.7422, 97.8357, 97.6606
